delta,f_drive,f_brake,gamma_y
-0.03942310290594487,40.01908743837456,-331.6695576582648,-78.76402448303399
0.05089511281208126,52.25747256349778,-254.18197654725228,162.85450691869127
-0.04216339869232386,84.75384394256592,-156.65991574949973,-71.9334069313988
0.04898786118847115,114.09372989489408,-116.31275081083444,118.14710162511338
-0.04276730698735682,166.88725340614337,-79.57781125588338,-60.8604813822512
0.04908533186948786,209.8138854466345,-63.292930159557024,104.65261431704815
-0.04117053604512511,282.0683928448533,-47.11759648108449,-44.883941994145054
0.05129434187194301,325.8848806101529,-40.79657692185828,120.74816681198938
-0.03786805272192641,422.8496910801498,-31.438425835987864,-27.30348761736065
0.05484783049534189,465.80737464531813,-28.560484617627207,162.99506103377774
-0.03396481375556816,599.5815840949257,-22.16191799103467,-15.76915758749453
0.05825141342764363,665.5246609283644,-19.985602441956576,227.17143701991492
-0.03157781109984096,872.0453299927626,-15.226615305104513,-29.632128747414832
0.04697937715447521,1119.0739108724474,-11.878809550189466,215.76974794471664
-0.022402296819804594,1256.7993556835584,-10.520391187793447,-31.787259620546152
-0.03780738966763565,1827.7531710415167,-7.211475580378606,-446.8963152657022
-0.033864448881249676,1641.9416013178693,-7.998096049805679,-412.2581585572209
-0.03450872229838045,1588.975739728676,-8.262901564852541,-441.2133235604429
-0.03429864466444794,1575.8023132704084,-8.342639384928612,-460.3991864798132
-0.03373165539338695,1568.915515713696,-8.390662653876822,-473.98221592819374
-0.03551716040512848,1520.9199236504408,-8.662471515891099,-516.4021137472985
-0.03304175990483538,1438.7557868739511,-9.149718834934111,-506.3982141258306
-0.04842564676747816,1234.6554445995648,-10.658886423971234,-736.1849420651118
0.010635029668689193,1274.152323931966,-10.304527156559555,83.78516372853417
0.027953313553150994,1433.5816426713675,-9.151959812958848,459.9858579182281
0.025263283348671603,1445.8808009868608,-9.060365214368892,440.76985693952435
0.02362809157959129,1247.8026265473366,-10.425360095466019,420.8819518499041
0.023737810274432804,855.9771971270892,-14.807617466860156,429.7836265224184
0.02397244105100121,425.40460045975385,-27.533028456225026,437.5466577071216
0.0231073813018395,130.49171876685025,-88.37702462083442,422.1623135939942
0.02204728069777183,53.26264888319935,-248.05146430346966,398.86088596774556
0.02142133927155746,37.9776928299466,-350.9780622920632,381.3627913433544
0.021200667169799528,32.434748918229,-410.4890638801019,370.60361587165954
0.02127776549176497,29.482521921296684,-450.0809413387833,364.7022500387983
0.021558768646050677,27.096251620327553,-487.64581965186244,361.8651327513904
0.022012346117452886,24.695640026409837,-532.7082588174882,361.1976048234024
0.022679410949312733,22.373631224841457,-585.8583146657948,362.93325394288865
0.02365336429681385,20.35550021532428,-642.485977319806,368.0818113408142
0.025050203847565827,18.724538825754706,-697.8905277540565,377.8803943768767
0.026992044312760186,17.424693009811165,-750.2493894405642,393.42896387753257
0.02961179034406176,16.34666316925797,-800.7026225615847,415.63697201017493
0.033066031045779244,15.38234322514593,-852.335042302268,445.2608043876004
0.037555164357623357,14.44768627994019,-909.1612095788144,482.9435388343568
0.04336680165037057,13.514458994357428,-973.7153127564735,529.5137140878463
0.05088221723337078,12.634553093580994,-1043.262341930833,586.031440239584
0.060476413232179636,11.903889642723861,-1108.865013547949,652.8642978620103
0.07240138716852974,11.417734158438686,-1157.3615026260716,728.8880256520034
0.08671764593420281,11.331960319236712,-1166.9772940718178,812.2382485310077
0.10173575714493666,12.327246960837671,-1072.5569416913274,895.6000003195281
0.11427602817932397,15.385368116346429,-858.4993199098216,965.2717198969128
0.12260247147852511,22.289017821971534,-591.7293290160464,1010.6655356470338
0.12747031157666233,35.384313977356435,-372.2419586510467,1032.5754429860872
0.1305258784713534,58.085539154329204,-226.73675106759126,1041.9282909537144
0.13229478521182714,105.3466945222093,-125.53906801221433,1045.687562946812
0.13272616163489326,186.07060363956285,-71.46351225011938,1044.3245840899142
0.13189009695206064,286.21994552336855,-46.54835502848785,1038.3683601569867
0.12942100325107486,414.7238223293595,-32.13067479299146,1028.265611309151
0.12435630384924543,576.4440282220552,-23.10354918396861,1010.6054268767607
0.11595628121719877,747.5190395698627,-17.804210484249463,977.6056311447745
0.10457630446518895,893.3007372326468,-14.891178948894723,922.6139859557152
0.09175665844248884,989.3443722425819,-13.441847875105825,847.8689666411782
0.07935019930013493,1032.8167791654703,-12.875149060437348,764.7900163470088
0.06855094596711332,1036.6174552863597,-12.829365472529656,685.6514135988756
0.05971383636833608,1015.0303987675971,-13.105985958408402,617.1739163521162
0.052733556285679675,977.1080883805319,-13.621182077683306,561.1618044376801
0.04736394361999953,927.7077000875781,-14.356659151073341,517.2116425551734
0.04335135182787546,869.0445054170684,-15.340709714142527,484.210737677495
0.04047905104868158,801.322495878078,-16.657876771814568,460.93975719790166
0.03857929013073363,722.9132497517702,-18.48939858201421,446.3039949348166
0.03753555032039813,630.1658686962694,-21.224330279227956,439.4161518751346
0.03728468115292235,516.9134921427892,-25.79531883110804,439.62258339086367
0.03790173971863318,373.7311906544581,-35.02806502916153,447.2258984126025
0.03954689938500301,195.36177955152522,-61.356238465529024,463.088774507257
0.04081556222349865,25.444115029362205,-221.64296363422292,471.66507021771156
0.05047143899861596,16.62560197045835,-671.2570938683251,538.2415592507126
-0.05153550811484826,15.12357756901875,-829.3169213703549,-260.6965606919841
0.03954877944918734,22.158222197386493,-577.1108858138972,88.25655774486893
-0.04774804240716115,23.449339089787834,-543.8720565632167,-127.94701423268833
0.04211876096484568,37.85272407140514,-343.1390736213338,56.68614565399726
-0.04272175204230891,41.842547132686974,-307.4407106367303,-47.355346412112276
0.04663476132856757,63.3759811579483,-207.43549289673504,55.883792359805774
-0.03635593866369983,79.41834666347746,-164.48990058095183,21.444647939514184
0.051207120740101184,95.36741974930113,-138.58483115751665,63.69314660504381
-0.030542286677912308,137.4252805197414,-96.20571773326505,73.25632349432084
0.05402590082438158,131.66624304627663,-100.6366516672276,67.48530093477186
-0.028182096646928226,192.8921299836914,-68.8196897927553,97.814443389276
0.05222301510556264,173.65823731367936,-76.43241674950569,49.11190130617651
-0.030993326476752216,227.43436507347946,-58.41592440894351,88.7273840208807
0.046860458836067445,212.2157361481695,-62.60814180988454,11.015399870788455
-0.03512230257728247,250.56510965332967,-53.02610893460242,67.4226567960483
0.04292372884809247,241.57840850322634,-55.024321045810254,-18.303508787451356
-0.03664117250091282,274.5421513749665,-48.39937902804767,58.28381024441314
0.04236191679386346,266.52690240535753,-49.88532691990644,-25.778198517073843
-0.03542453188831148,302.48566197984485,-43.936481499220456,64.26163158032308
0.04449072301867047,286.6075885492617,-46.39553230740817,-15.623327406744343
-0.03212278218454785,332.94395954110524,-39.92565144273327,81.42991437252671
0.04826121880935172,305.105049028419,-43.58274175436284,7.029903197124938
-0.028889383807586225,366.62868393751273,-36.26530345507029,98.84864736122314
0.050510287745054665,334.82564978266754,-39.71222957637298,26.255387363389154
-0.028328104917815816,407.25538977080737,-32.655066244037606,99.95115284054748
0.04942980387252327,382.90028361647234,-34.71965627950888,30.802339397432483
-0.03187004813175688,444.14625363490154,-29.945241391813198,75.33936641976425
0.045500555834843706,448.55907895450605,-29.619812519373145,19.289995865426224
-0.03775479106499905,486.60759183436494,-27.329236958465735,30.8640777571781
0.04035605190089291,539.239900649259,-24.60590547942339,2.253947887392222
-0.04381397685234515,580.84615376316,-22.882670799927183,-27.457074475488522
0.03668496897051135,688.190971817165,-19.238403923390635,-0.12056069278149062
-0.04338909691432263,829.0228460177423,-16.01596151995709,-71.04840874466467
0.024959538549201663,1125.3557346820749,-11.74203880155225,-16.055801442403055
0.04347812258546661,1915.6177579152682,-6.89605304795551,450.3627313064494
0.03347674143293987,1781.9893440652327,-7.397186145114436,379.9091195549776
0.03255174752131295,1687.0562523569297,-7.805594779225055,380.23232478834365
0.03237041712497155,1557.7313863103075,-8.441673272532288,397.33217540196597
0.03263372139159216,1407.3610791646418,-9.324344731075014,418.0920084512595
0.03344743236652786,1234.916998427798,-10.59653652072367,443.7070575329458
0.03475344116727715,1044.7703557411062,-12.483132714287686,474.0929531195761
0.03636623609457262,846.7241182669127,-15.35552333589373,506.7493884914098
0.038129758554068666,655.9009843192823,-19.797279345303462,539.2145106235777
0.039986875305172837,488.67616904250104,-26.62595031601193,570.4227104639716
0.04198316798892942,356.27861935894776,-36.72781486628299,600.9932927448777
0.04418516801775131,261.5472916106258,-50.40240674704721,632.1438063752469
0.04659896547505911,200.2660742123012,-66.22270059533649,664.3900247885147
0.04915039720244725,164.58146951889555,-80.82507198751284,697.1169087162789
0.051697607992615684,146.69404869765,-90.74143986665207,728.7498406858356
0.05402648662542942,141.22393157318078,-94.2016936737682,756.7697171393397
0.05579904610490825,145.32872995583298,-91.43634924478371,777.092018851754
0.05651347427907422,157.20693608918944,-84.41666986559224,783.4908561799192
0.055794226452541625,173.7489680720436,-76.2801007455397,771.0509620630133
0.053823496902086876,189.50185798666044,-69.83408016497263,741.782813767666
0.05114169212252052,199.17273623021003,-66.28848616442514,702.6690854779786
0.04823100078389611,199.9515584162474,-65.75551093205927,660.2092056786796
0.04543194766324789,190.95195828686258,-68.32744110801927,618.9194247367772
0.04297541122443859,172.4989320661378,-74.56953769477906,581.7962071090851
0.04099294158481744,145.5508385925258,-86.07787473914635,550.5072389400929
0.03953008499395648,112.64371611845137,-106.02486303823096,525.5039112991121
0.038578251049872496,79.03779005718505,-139.67425289413464,506.3935829620622
0.0381153649979404,51.86277617335845,-193.63224631617067,492.4773836518268
0.03814303572200738,35.3074864727151,-272.1662359120244,483.22110085355183
0.038746572769269905,26.158376726143924,-384.4710829406256,478.6536651284167
0.03807792521529716,18.948060881497863,-593.9172951858164,459.0935996405188
0.04852947333532808,11.873859831508135,-1060.849765776053,522.4322055439771
-0.05597126025689761,12.750381543639843,-1012.6992763537447,-311.4333283066717
0.0330829880462121,21.070950885834563,-616.4672821620018,38.5551227569882
-0.055267958073579024,21.614709533732174,-600.8504220468134,-199.80719359715897
0.03480419473997024,41.59365650269505,-315.61644689958064,5.628569903663601
-0.05078385335715509,42.352889874029955,-307.7858457485102,-117.11463077299516
0.03617497705214204,93.35033645221768,-141.77554426662348,-4.864701449076609
-0.05204708224658724,88.05854485412209,-150.03847003257354,-96.13427834155017
0.034842579284100464,157.9710283550964,-84.02957060461993,-31.049102685072583
-0.04713589624290874,182.69098255446661,-72.69693917576522,-56.78093703996185
0.04071052139541932,240.86235122617083,-55.1872128282449,1.996628048138549
-0.04089511068904735,308.7571494689849,-42.96278255278936,-12.721016845815422
0.046353764078131354,341.71663326334095,-38.91777052525566,44.5185572280118
-0.03662798412967623,480.08049796250543,-27.565100006402215,7.647554430048946
0.045847037524289494,632.466326158765,-21.035205046011008,75.49032385705692
-0.024698416292775065,938.6984965551959,-14.084487822565968,33.56139563710958
-0.043572971513812474,1788.8650723742044,-7.389001400215828,-441.4010280739825
-0.03322914006530808,1615.1562281930862,-8.162107041859722,-367.93297237979095
-0.03223007659913182,1528.427385656598,-8.618804185052324,-364.3069178657648
-0.03139575822531782,1426.4459804519288,-9.228972315496074,-372.52354599968675
-0.030653135641138862,1317.476268851482,-9.983938903705715,-379.12960076066565
-0.030211499492494326,1200.4712876656797,-10.946396331257379,-386.86905922903856
-0.030076058655651612,1075.560532241403,-12.206246369517203,-396.64292621425227
-0.030166842442735237,941.9487882093515,-13.930744238916777,-407.63881145375865
-0.030414525207736784,798.3308790547509,-16.449787153319168,-418.91048528258256
-0.03077660558426472,642.8637812840642,-20.499898165445327,-429.68528215309584
-0.031229342492243538,475.3887227862833,-27.931367824901567,-439.35180549728364
-0.03171515893570552,303.96125197382895,-43.997635305700264,-446.8878753429877
-0.03212108514764651,152.94028284437775,-85.30102360161554,-450.58133605955015
-0.032430490202576163,62.85743220236223,-187.34115377490613,-449.8083406878841
-0.03281665446204713,35.43509945125477,-326.3008695278069,-446.81141790193715
-0.03342806895154005,25.606522392057357,-460.03729098840006,-443.92475117803235
-0.03436608742668573,20.51351667237287,-583.6676329772436,-442.45678850293984
-0.03590348478144715,17.395689029791786,-697.0724046168406,-445.0213000649312
-0.03599824114035931,14.578874633664109,-844.1451241807138,-431.57729124591987
-0.04869377308852503,10.95513020750419,-1167.2418998440824,-513.8588530485348
0.05462239720797878,13.216275510136688,-980.2971903920602,294.56240365801125
-0.03617526871649608,21.289969733797165,-613.8149295292919,-61.62135600361932
0.05202465074653335,22.21848093911449,-586.9961970026421,166.6589865999991
-0.038069132548917826,38.9926223579846,-338.089151673813,-26.574846433860206
0.04862600894627777,39.62983788055854,-331.21007119687437,90.41815032342545
-0.03998120988543285,69.90041408366444,-189.57544357134032,-9.825583135945775
0.0455269703093647,73.4302806084564,-179.99480043161103,38.559301680985875
-0.040010880957764575,111.63092852507211,-118.84716703270038,8.559023704043287
0.04425596643623397,120.86636040513606,-109.76177404356548,11.877082099001084
-0.03886525475401912,155.08509342645704,-85.6089905996686,28.02604748863561
0.04329738479213752,169.45938951573666,-78.36098740979368,-4.471225231266795
-0.03853389409326217,193.54145655220753,-68.63944792294932,38.45589837324577
0.04185687094772942,209.85957630807928,-63.29319840291495,-19.83588846511397
-0.03878700054298531,223.1811303225439,-59.54421415044129,42.25875777357313
0.040547240501542466,239.01223447631935,-55.58315951108365,-32.433924352568894
-0.03905070722856696,244.55582747022106,-54.349360378892776,44.29745335936024
0.03945676755413604,259.0085365749375,-51.30043801520563,-42.12056135123267
-0.03950081077447908,258.95735429247657,-51.33051746813278,44.624765677752286
0.03818254323315519,273.0069141944767,-48.677890675268365,-51.651235306920995
-0.040357133216913116,267.5848362993219,-49.67600539597174,42.16888417830615
0.036758157521374735,282.3780039977353,-47.069163820968924,-61.67918137748321
-0.04110396345063597,272.87446289532807,-48.712435497431315,39.45918245399374
0.03599610259769212,286.9267586082508,-46.32765395768454,-68.32733664664636
-0.04076607340400101,277.67922570428993,-47.86988472271269,41.97976154807526
0.03669496753397358,286.0700830378111,-46.46855037419706,-67.14674411883253
-0.0389493216014467,282.4215908750764,-47.067495619940445,52.723831908676104
0.03862773253725618,280.14430271927574,-47.45157532794406,-58.82237025597129
-0.036459761607979944,285.27080913263984,-46.598203519282585,68.11834715165747
0.040504574150017646,272.37158292922345,-48.80604616030721,-50.01281392717442
-0.034633992979855484,284.9619778425187,-46.64727961841877,80.80318539796359
0.0412762365022415,264.55460032843655,-50.24939048165902,-47.17285067030969
-0.03394738091008711,280.241331284407,-47.42892066909311,87.60776895689253
0.040878688155791265,255.11667369988228,-52.10704834105791,-51.47161558653598
-0.03418922968783503,269.41711685561,-49.32773613471333,89.8293548952099
0.039358433160086075,242.97715540417371,-54.7007336219621,-62.471787092600444
-0.035663446311097004,250.4082567545497,-53.06169397300003,87.01459376822271
0.036204470307886885,230.54169640835477,-57.624949153217585,-82.50142984463544
-0.04103321128617165,223.35060513011015,-59.45317880905613,69.48596457842552
0.026099028083348547,309.1037632672761,-42.98317187778669,-128.57420669941925
-0.04181986587767934,360.5324707851927,-36.97475440051349,38.78975827910864
-0.08060755176078117,1236.5782140588817,-10.719582196981085,-596.0907156142222
-0.07910804732318787,694.1929391076942,-19.153540825311232,-657.8389197714936
-0.02290248068650439,541.181471095537,-24.567463822984404,-377.43931290304414
0.06422187298767365,275.84961651419263,-48.40559085792389,273.11213483408153
0.07558479358746807,830.2708095583341,-15.85791759437115,663.92120263664
0.06839034929700799,607.7840488725109,-21.77998495891749,621.4770848925001
-0.05482956363131226,185.43616811181374,-71.82191371269907,-106.49928864008176
0.01414758178707526,468.2275357180111,-28.334221435378854,-138.1552067469422
0.055206167882698935,633.7319432784576,-20.224126209030004,444.8731206700245
0.05357492975367528,517.7230596927492,-25.109633171695197,497.1443303399598
0.05393243560725733,292.8731151648298,-45.07991304594183,492.02685924475185
0.054800816711823186,86.14025216663207,-154.10450473691327,491.341516431886
0.0605663838997518,22.969551601678138,-566.1013758388613,500.27713824836127
0.0072232591582764155,69.25726018050382,-186.46955399993917,263.070882527889
-0.09099654408051472,37.978756041728026,-342.19594791808026,-417.30353857780483
0.007935005142077171,248.60526906771688,-53.42592485346789,-256.1041541043932
-0.04187890955337617,315.7092948727401,-41.915842902164414,-32.52266957474688
-0.08021335766975082,565.1279562583853,-22.94956688964332,-607.826570969237
-0.07391335898510537,408.55103322647136,-31.890692817795927,-640.6960752775824
-0.06921190905422303,234.06834305159705,-56.38021509179503,-589.4681307370853
-0.06475237433947414,74.43111900494178,-178.80369596831082,-543.0783245419215
-0.030430296833652976,20.136653196295903,-598.4983451229793,-383.7421412024255
-0.07703543294658574,18.905532557938415,-704.0348898944859,-256.7843221215537
-0.09474287392827938,18.02715974669502,-733.5691472179077,-622.861956244799
-0.10774060947855298,12.08178434711769,-1090.8480212098507,-557.5899417285318
-0.14008185744794396,12.959837075776763,-1018.7805080321291,-569.6668277840973
-0.17252112054019117,13.748221299335004,-962.3627741855852,-647.2244161898635
-0.20298870016082318,15.86843589525267,-833.7184568718413,-701.0067481220149
-0.2313570183777938,22.343934651127054,-591.7792621398904,-771.5205028055841
-0.2565791177724551,41.29994227872254,-320.4649787057471,-850.7372143454342
-0.3003039709799336,82.2701493916663,-158.891311775047,-919.2886868846235
-0.2443729099595495,1560.229907901996,-8.404351857168425,-1149.7784847070875
-0.19217901897092785,1043.5495965656198,-12.741895388294097,-1132.7404741655762
-0.16442281142202647,1387.070537831963,-9.533754703582801,-954.7165607310492
-0.13778619363039646,1300.5525473544944,-10.203206952048745,-915.4036674245615
-0.11637288311448075,1308.6094185465363,-10.149165311907952,-816.4868469349424
-0.09846490022061553,1228.9339983226305,-10.818413673463033,-734.635794330999
-0.08468606883693604,1144.8852311670366,-11.62305846319092,-656.40190328114
-0.07448306678550944,1042.6723919566145,-12.775247086134444,-595.3140958771197
-0.06719068598906425,940.5885121019414,-14.179270205877552,-550.9660471738714
-0.06211072268671792,838.5372716305761,-15.926915841101799,-520.620661822127
-0.058711982954289095,741.7214623805233,-18.022842656255886,-501.15003383882305
-0.0565423115842338,658.3489445837,-20.290834477066024,-490.09820269649146
-0.05528956784575603,596.6567564506985,-22.30442043611519,-485.6236151873672
-0.05522612117366664,545.0120225949752,-24.200222108818906,-488.96777069838913
-0.060169985334689584,388.1658809621388,-32.821638671902754,-519.539840155219
-0.010347286684015265,268.66136737057616,-45.17603203658179,-264.4169844379863
0.07947808284063314,22.040200411795357,-510.58149107688587,391.8677483487923
0.0645672716027714,1125.3939869723574,-11.8062213147031,646.2642813784411
0.051441203464006095,709.677764208199,-18.845461613503954,485.7098069356802
0.05703726318537814,472.7073341208048,-28.19866300785498,513.874636726346
-0.05418176579585487,34.67770606274966,-340.12600193497,-133.15114885352264
-0.02460612973324021,148.9132533900993,-86.54784199769253,-363.86265334457676
0.0702454709320384,46.35453322288724,-269.40811194496354,338.0359042069666
0.09198632504758404,267.7556582384787,-49.73227405076207,777.8719833584871
-0.03862994707714988,64.78049857468059,-200.601984907346,64.17634524491092
0.03370046520756812,134.0407934422591,-98.33159499805186,-52.788537228914755
-0.05667864015231816,127.79631394831989,-103.0867994276309,-54.04790150316911
0.022587409921662943,218.49600757191632,-60.70932888385608,-139.76603026062693
-0.053561472688446805,185.5194881421005,-71.41441307248398,-44.43612792727175
0.02865997766680735,253.48417013173278,-52.40705260195038,-112.72294690568033
-0.045824236909738934,232.10033755718595,-57.22468047158978,5.825430952730425
0.034540463960410134,266.265634845756,-49.911473974217394,-80.82944424919542
-0.04037001928284834,262.2245313800536,-50.68783159832971,41.63468652540794
0.038253006208154895,274.45375413865867,-48.43201538378527,-60.270260922158016
-0.03708872307667642,282.53746584021997,-47.05402821441792,62.990468665170845
0.040408686609862195,281.29786269808534,-47.259196882389745,-48.45854145224322
-0.03514007429619193,295.92575492700155,-44.92884987776444,75.5337409326391
0.04168596339518389,286.32950320485946,-46.431514889347724,-41.668212186148935
-0.03390626173020052,304.09892919819606,-43.72314847040561,83.37932427257175
0.04248631716427851,289.3759391192912,-45.943522634134,-37.56888741954304
-0.03309603039363437,308.3974470074938,-43.11492518166836,88.59519258701013
0.04294847489867054,290.830540092262,-45.71340770434533,-35.334413032313435
-0.0326177161451135,309.89558961290743,-42.90720331117681,91.91432922910475
0.043123510092889304,291.05599269433094,-45.67718376691295,-34.758038625006215
-0.03237054531289398,309.4137603648689,-42.974330217501986,93.91471690049076
0.04317962297704627,289.84146540051694,-45.86731356834747,-35.139144248027
-0.03207286943937468,307.4882957746863,-43.243578189017946,96.06202253242998
0.04343350507970348,286.3582262807671,-46.42317515478834,-34.909555244734015
-0.0314118313837234,304.3464155339568,-43.689996157244785,100.18200724192818
0.04401135944330278,279.8791543115848,-47.49500420031461,-33.23652597623232
-0.030479421768340252,299.06294806444276,-44.46085059221647,106.26036717277016
0.04459683566367558,269.9594293349204,-49.237025536627655,-31.81332169991562
-0.029738299115824898,289.8999888268206,-45.862620754316374,112.2577858414653
0.04472976019395831,255.98179068719813,-51.92194526017267,-33.631349232452415
-0.02927085560847218,276.18051318949904,-48.13378419482542,117.45235440929338
0.04462645428051575,236.50362668493568,-56.19054647500074,-38.41219858426799
-0.02833583381980218,258.3837026094241,-51.43762239698985,125.25782487230651
0.045319313419638206,208.9977828588979,-63.56116259077779,-41.63838974928179
-0.02592194715902401,238.57597207331958,-55.69169620605987,141.0342920262142
0.04719412357665965,174.34261037355995,-76.1134139152507,-41.02087095728861
-0.022416802768817457,216.72164286307026,-61.28459333595026,163.6926848539264
0.04862887315922902,137.6252964680358,-96.16141606636174,-43.677089605274375
-0.021055103158081928,184.04993477460684,-72.1205923890587,180.24880467125914
0.04317503477213582,115.70069705438858,-113.7287055196767,-73.82063587178705
-0.03456067555439534,224.9054854587515,-59.151563414090525,136.74264864946653
