x_fl,y_fl,z_fl,x_fr,y_fr,z_fr,x_rl,y_rl,z_rl,x_rr,y_rr,z_rr
-62.55761231009206,-2329.2540093726952,3920.919687880158,-62.55761231009206,-2111.5528838224727,3857.710275711099,110.63124636563587,2139.7626036925644,3707.9533938271406,110.63124636563587,2029.7074003372304,3644.7439816580813
-63.73268352516806,2041.7343587146665,3886.72034973538,-63.73268352516806,2286.194623371933,3896.6386828058626,95.02186212314838,-2097.19375147033,3669.0077931825413,95.02186212314838,-2189.5885437610564,3678.926126253024
-62.33456270921293,-2339.073676765652,3925.7040361730656,-62.33456270921293,-2125.586653583683,3851.9403198442888,113.92631739832892,2130.5691761891694,3713.7315116494738,113.92631739832892,2017.1625142493479,3639.967795320697
-63.75841217378966,2021.334252844049,3892.153724116089,-63.75841217378966,2270.3469473956134,3891.308027535551,94.71257250541971,-2104.433783103455,3674.3448429392015,94.71257250541971,-2192.5613022659495,3673.4991463586634
-62.06173563333844,-2346.3731392245227,3928.7847108991864,-62.06173563333844,-2135.560885959182,3847.6122617885326,118.12363948873472,2124.4068040957286,3718.073934911696,118.12363948873472,2008.651042300389,3636.9014858010423
-63.65101582964087,2005.0177193654092,3895.3698921397445,-63.65101582964087,2255.7501522038274,3887.708896889185,96.02885953909406,-2105.199396769146,3677.9601297941736,96.02885953909406,-2190.2960130691936,3670.299134543614
-61.97699778756185,-2349.9603887220687,3928.6199214467183,-61.97699778756185,-2138.6314745875825,3847.3968084220187,119.46051528730494,2127.826635323695,3718.3072712592657,119.46051528730494,2011.7864636622255,3637.084158234566
-63.45000716472179,2003.149517939194,3894.899099605841,-63.45000716472179,2252.266101793496,3887.4396995557167,98.54039693002316,-2102.199686293503,3678.251750453856,98.54039693002316,-2187.066622787041,3670.7923504037317
-61.88063597622009,-2345.076597400028,3925.7297799033568,-61.88063597622009,-2132.287329600245,3849.8462968983868,121.02603274700583,2132.887651887159,3715.8818068518285,121.02603274700583,2018.5842276630563,3639.9983238468585
-62.86962287747838,2004.3359193258364,3890.143407037637,-62.86962287747838,2245.5326236858755,3889.905453375343,106.22196327037061,-2083.0708079027277,3675.8251188592562,106.22196327037061,-2169.6169391568224,3675.587165196962
-61.70231889827045,-2324.553845059176,3916.196945533184,-61.70231889827045,-2106.2695692906645,3858.5376784481587,124.00037580580717,2145.777642296423,3707.231538318393,124.00037580580717,2037.7194532322937,3649.5722712333677
-61.72018526316283,2016.2497818782826,3876.0099344485034,-61.72018526316283,2238.4085359768023,3898.8671055998852,123.67717046118882,-2032.78702341184,3666.939240569884,123.67717046118882,-2125.361109034414,3689.796411721266
-61.94766453159359,-2279.339722099453,3892.2001105694753,-61.94766453159359,-2039.2615617684826,3883.817733525818,119.97413841287435,2187.3143936282254,3682.011588899444,119.97413841287435,2096.268847634782,3673.6292118557867
-60.37625869979643,2072.628002691539,3847.8342481821533,-60.37625869979643,2271.3846786900226,3919.6310578238204,148.999426992876,-1964.7246385321396,3646.2847668524805,148.999426992876,-2071.940321464486,3718.0815764941476
