x_fl,y_fl,z_fl,x_fr,y_fr,z_fr,x_rl,y_rl,z_rl,x_rr,y_rr,z_rr
-1019.7414265232273,1136.9694940039415,3551.82232188026,-1019.7414265232273,1493.052117299977,4783.354072641771,-691.674065591,1175.3344697467655,2829.7084357786744,-691.674065591,1593.1514635351225,4061.2401865401857
-1019.854835959926,1136.0406956425275,3550.0521925517305,-1019.854835959926,1496.3037151321228,4781.584062901969,-691.7665702663526,1176.3395050875747,2828.5667496054634,-691.7665702663526,1593.4391384665357,4060.098619955702
-1019.8212985502876,1134.804970074781,3548.248203365436,-1019.8212985502876,1499.9567734011798,4779.780159035282,-691.7694441442762,1177.5302720073644,2827.4583118105884,-691.7694441442762,1593.834013369522,4058.9902674804343
-1019.6137450202438,1133.1525436388067,3546.4030027011872,-1019.6137450202438,1504.0758118751633,4777.935022395163,-691.6697979167947,1178.9677196516075,2826.3877250801943,-691.6697979167947,1594.3913269882262,4057.9197447741703
-1019.1969945288865,1130.9251804858325,3544.50705538259,-1019.1969945288865,1508.73800629035,4776.039124984842,-691.4521330052424,1180.740361181465,2825.3606982219803,-691.4521330052424,1595.195232775672,4056.8927678242326
-1018.5234123389698,1127.8729377002949,3542.5467349954597,-1018.5234123389698,1514.0223745232056,4774.078844795631,-691.098382365612,1182.9947004495987,2824.383851111911,-691.098382365612,1596.3947410410951,4055.9159609120825
-1017.5189731602286,1123.5743521412023,3540.5015267895537,-1017.5189731602286,1519.9909059967526,4772.033670016461,-690.5936993434246,1185.9904373909787,2823.4648508499345,-690.5936993434246,1598.268734657719,4054.996994076841
-1016.0802348526267,1117.4441210009336,3538.348794558205,-1016.0802348526267,1526.772459099395,4769.880965943822,-689.9205875843043,1190.0630976487853,2822.617396554474,-689.9205875843043,1601.173307860502,4054.149567940091
-1014.1366548439898,1108.8986419644218,3536.0746413786183,-1014.1366548439898,1534.7775473315392,4767.606835983899,-688.9983413389984,1195.4422272617421,2821.8675324291316,-688.9983413389984,1605.310702301806,4053.3997270344125
-1011.6637722608768,1097.3864188548052,3533.6756120787322,-1011.6637722608768,1544.7601209156094,4765.207825277491,-687.6811623011006,1202.1986589660974,2821.252112661976,-687.6811623011006,1610.6678325726582,4052.7843258607345
-1008.5864644534698,1082.2235877824678,3531.1523808916645,-1008.5864644534698,1557.7219481056748,4762.684608767018,-685.8636182985924,1210.357634838747,2820.8129024423583,-685.8636182985924,1617.1640424906866,4052.3451303177117
-1004.7813884933978,1062.6521734264738,3528.50628688137,-1004.7813884933978,1575.0473690870795,4760.038526273139,-683.4811344086876,1219.8090511682901,2820.5937642191147,-683.4811344086876,1624.5362580680214,4052.1260036108833
-1000.1247663977013,1039.0334321419623,3525.7489778864046,-1000.1247663977013,1599.3166670320572,4757.28122603848,-680.4739505066343,1229.3360149645332,2820.6439316415012,-680.4739505066343,1631.1251097563882,4052.176179793576
-994.5473185400458,1015.4987649959165,3522.926931145429,-994.5473185400458,1634.9705476149636,4754.459184540196,-676.8033257414936,1234.880240810756,2821.016880203315,-676.8033257414936,1631.7971598417503,4052.5491335980814
-988.1963652150918,995.377522983926,3520.128852258194,-988.1963652150918,1682.476925814449,4751.661105820987,-672.5742417929758,1234.1266353748215,2821.7096796242113,-672.5742417929758,1623.956510341272,4053.2419331870046
-981.3970956915113,969.0199600562464,3517.396872052405,-981.3970956915113,1733.3861395975598,4748.929124138985,-668.0299835466176,1235.1008298314796,2822.618194687834,-668.0299835466176,1618.0439376471065,4054.150446774414
-973.9564790342268,921.1227523653749,3514.5838115351153,-973.9564790342268,1784.9300038329768,4746.116068418682,-663.1010926907347,1247.1433958475916,2823.711532119665,-663.1010926907347,1625.2969832510207,4055.2437890032315
-965.2934590666764,841.5226453873805,3511.4806759286307,-965.2934590666764,1846.1703087664912,4743.012933677682,-657.3603821224165,1272.406531204726,2825.0913634961057,-657.3603821224165,1647.3410329046312,4056.623621245157
-954.8150123627917,717.1890313141096,3507.9329600200795,-954.8150123627917,1931.629691846079,4739.465236207328,-650.4174760784599,1312.0072708268146,2826.8873568769277,-650.4174760784599,1684.2948527852648,4058.4196330641767
-943.2602515215402,480.4426617384867,3504.0661969817847,-943.2602515215402,2056.6377307812318,4735.59843645281,-642.7341226812077,1394.0634744846564,2828.902139617071,-642.7341226812077,1768.7269195651975,4060.4343790880966
-402.6327920108512,565.6163923848786,3375.9969969376007,-402.6327920108512,2186.539453169146,4607.529260446177,-282.32095331341844,1236.7413599712436,2956.059491234145,-282.32095331341844,1539.057055491087,4187.591754742722
-51.5467651595289,1390.3052030186416,2866.5105393199046,-51.5467651595289,2348.745113683121,4098.042821495083,2984.2921808488395,740.5568386822836,3469.514233957114,2984.2921808488395,904.9893673212262,4701.046516132293
-51.57192625195033,1059.720202871913,2882.494312327244,-51.57192625195033,1816.7661547906441,4114.0265837463285,2889.5445141690443,1112.520954178339,3457.6936312802463,2889.5445141690443,1375.0382817558661,4689.225902699331
-51.57110239996981,1100.7894423062608,2888.3631294899787,-51.57110239996981,1750.9944018677786,4119.895384646502,2867.0394816807443,1115.0621272239666,3456.1688094302917,2867.0394816807443,1390.3583787083617,4687.701064586815
-51.56253276548899,1085.603403652284,2893.7270593120866,-51.56253276548899,1662.2319961354854,4125.259297640011,2848.399060726249,1155.3446947396515,3455.2186048249887,2848.399060726249,1449.333633889579,4686.750843152913
-51.544454381551425,1084.1048586483294,2898.0465778161333,-51.544454381551425,1613.7087327446193,4129.578795137042,2837.1743603862865,1173.2231923924737,3455.323054178595,2837.1743603862865,1478.46749802177,4686.855271499504
-51.51645238479889,1083.6545709019063,2901.8125437898907,-51.51645238479889,1581.2033003890106,4133.344735813532,2829.8124720992587,1184.5775901107559,3455.9721174427004,2829.8124720992587,1497.9702418253182,4687.5043094663415
-51.48145916685664,1084.660148760479,2905.211859698483,-51.48145916685664,1559.7063154056757,4136.744021694518,2824.9974531799626,1191.117467816096,3456.979327887322,2824.9974531799626,1510.384061049107,4688.511489883357
-51.44280835342564,1086.087910509359,2908.3642867534654,-51.44280835342564,1544.785863936416,4139.896412845426,2821.8928663414213,1195.0652623690057,3458.2264226071857,2821.8928663414213,1518.7564778714689,4689.758548699147
-51.40487543725594,1087.5905508260407,2911.3396413416986,-51.40487543725594,1534.079892449953,4142.871724032765,2820.009120618743,1197.4898390150663,3459.6434487329416,2820.009120618743,1524.6142277887122,4691.175531424008
-51.371177309557424,1089.0036319521662,2914.1821012583823,-51.371177309557424,1526.1551898198818,4145.714130812188,2819.0327315893974,1199.009221267167,3461.1851270125862,2819.0327315893974,1528.865941697572,4692.717156566392
-51.34342299495762,1090.264687541178,2916.9209496070516,-51.34342299495762,1520.1238049224057,4148.452913100349,2818.7515637339916,1199.9809221408257,3462.8205923677833,2818.7515637339916,1532.0577941928245,4694.352555861081
-51.321666956815086,1091.358691380078,2919.5764240685357,-51.321666956815086,1515.416634654042,4151.108303871143,2819.0150235925444,1200.6174404180745,3464.527859547541,2819.0150235925444,1534.5293225380763,4696.059739350148
-51.305074083447835,1092.292640836907,2922.1630196181436,-51.305074083447835,1511.6588604385865,4153.694790838117,2819.7124174930054,1201.0472044351336,3466.2907340307393,2819.7124174930054,1536.4971349437849,4697.822505250713
-51.29255955465595,1093.0827870679775,2924.6914628406594,-51.29255955465595,1508.597523007865,4156.223088758321,2820.760297595449,1201.3488017352718,3468.09698878279,2820.760297595449,1538.1027299155649,4699.628614700451
-51.28310357631794,1093.7485136543144,2927.17006948794,-51.28310357631794,1506.0582513249365,4158.701492755341,2822.0946138671025,1201.570507455998,3469.937335135355,2822.0946138671025,1539.4403795505857,4701.468758402756
-51.27590140122688,1094.3102165004354,2929.606307672462,-51.27590140122688,1503.9190801150976,4161.137431592632,2823.6662197052096,1201.741111572876,3471.8053276317137,2823.6662197052096,1540.5732424331716,4703.336451551883
-51.270399993352925,1094.7872787820877,2932.007993140117,-51.270399993352925,1502.0926317002604,4163.538634713625,2825.438184998081,1201.8775452956147,3473.6974847505608,2825.438184998081,1541.5446077020815,4705.228126324068
-51.266173621652484,1095.1947299041817,2934.3823776137524,-51.266173621652484,1500.512911679163,4165.912125054252,2827.382201603996,1201.991525830909,3475.611948758333,2827.382201603996,1542.3869462990672,4707.1416961988325
-51.262828369071826,1095.542950363848,2936.734856246723,-51.262828369071826,1499.1285095375858,4168.262562699782,2829.4748855645507,1202.0916662111626,3477.5469309747505,2829.4748855645507,1543.1250180292086,4709.07463742781
-51.2602735195347,1095.841219013952,2939.0688137499856,-51.2602735195347,1497.9019216575666,4170.593143274896,2831.6967438352076,1202.1835364937447,3479.500117040199,2831.6967438352076,1543.77717342077,4711.024446565109
-51.25850458909023,1096.0996066175417,2941.3857796874236,-51.25850458909023,1496.8083064391526,4172.9073047382235,2834.0316913404163,1202.2716516595005,3481.4684059398546,2834.0316913404163,1544.3591491671864,4712.989930990654
-51.240421666752326,1096.321507270666,2943.690243423509,-51.240421666752326,1495.8190691497853,4175.204707353743,2836.4487434556095,1202.3537851302092,3483.4523154189615,2836.4487434556095,1544.8743989888162,4714.966779349195
-51.20663706857168,1087.0232452628713,2952.4051104168148,-51.20663706857168,1477.1011322686766,4171.252230070981,2838.2790839462573,1192.1014709402561,3491.685228289376,2838.2790839462573,1528.072268521412,4710.532347943542
-51.22970595444498,1045.3575944375273,2982.724894755808,-51.22970595444498,1399.311267255163,4146.221735894865,2838.304807152129,1146.3708907517498,3520.9962139682775,2838.304807152129,1453.0951616893142,4684.493055107334
-51.24385203440084,974.0228546985104,3032.070376500283,-51.24385203440084,1272.3297104198632,4102.43643642817,2837.370677887598,1066.9316905422688,3569.0634299319963,2837.370677887598,1326.9127406880255,4639.429489859883
-51.251477225649836,877.9236301768802,3095.538248959659,-51.251477225649836,1111.474504844227,4044.5713946869455,2836.290073928456,959.9962528319693,3631.2128471053757,2836.290073928456,1164.6499623283946,4580.2459928326625
-51.2549110982282,762.5319506356927,3168.190359016156,-51.2549110982282,931.6422905257941,3977.403735165274,2835.635304954203,832.3128341013667,3702.6675728200744,2835.635304954203,981.3195087487868,4511.880948969193
-51.25587203628847,633.3102476443859,3245.7355766376795,-51.25587203628847,745.1241133329603,3905.1327399932707,2835.730059116476,690.3637403942339,3779.227738804105,2835.730059116476,789.490034505065,4438.624902159696
-51.25549384111715,495.57831235127975,3324.645836022959,-51.25549384111715,561.2652589797187,3831.250055328241,2836.6990229850257,540.1953081456076,3857.4005240970587,2836.6990229850257,598.8713594966777,4364.004743402341
-51.2544404995736,354.6559862165846,3401.989364966139,-51.2544404995736,387.02587017702024,3758.6910928502534,2838.5244935989363,387.5920337259459,3934.2492557656874,2838.5244935989363,416.8217018217826,4290.950983649802
-51.43236528660489,221.76921856110525,3555.5019932029263,-51.43236528660489,233.70198682773685,3776.0951396404625,2249.372518003612,244.52576171519823,3920.1831520395317,2249.372518003612,256.095593843622,4140.776298477068
-52.90109923691312,100.52369714701398,3819.522249224879,-52.90109923691312,102.80958281423558,3920.551657867587,812.0291137263903,115.91121193292626,3776.750862236654,812.0291137263903,118.5767379524654,3877.780270879362
-463.3190369311021,-9.76290176527344,4089.301919791241,-463.3190369311021,-9.721707232169091,4084.953430008506,-317.9813426700758,-0.10435499370258083,3610.90161760911,-317.9813426700758,-0.10428958972638677,3606.553127826375
-1002.9115197134848,-99.65455403818531,4257.391128657111,-1002.9115197134848,-97.82614710767957,4168.585082533984,-680.4278184038668,-96.31870573177936,3524.3786868546063,-680.4278184038668,-94.25973755750005,3435.572640731479
-1004.3050849659248,-149.31771127370055,4280.099318431074,-1004.3050849659248,-145.1983465401448,4142.962315809336,-681.3614482553871,-154.19895372357175,3547.1101481602354,-681.3614482553871,-149.08691378299872,3409.9731455384986
-1005.7920733576308,-144.94810539549235,4278.051507807606,-1005.7920733576308,-141.01816622784142,4142.137562114946,-682.353673205741,-155.4111069237594,3545.042778053445,-682.353673205741,-150.27402301126907,3409.1288323607846
-1007.3404612287511,-80.14816307796785,4248.00666188559,-1007.3404612287511,-78.89369098974713,4169.336045854445,-683.3827662534571,-92.14558449454385,3514.9508682153814,-683.3827662534571,-90.35066477299928,3436.280252184237
-1008.7738816533192,42.913114622777044,4189.795651885732,-1008.7738816533192,43.271357522678315,4224.643484306853,-684.3324022201755,33.58206869560406,3456.7482368181772,-684.3324022201755,33.85827712312697,3491.5960692392982
-1009.8124314838087,213.87447431629764,4106.329647069581,-1009.8124314838087,222.9077897711113,4305.016657986299,-685.0195900129269,210.338258221797,3373.4772598624877,-685.0195900129269,220.7996416796839,3572.1642707792057
-1010.164655009492,415.41400249888056,4003.7108279632757,-1010.164655009492,451.1818653854837,4404.215998100553,-685.2567477381466,418.8517884622581,3271.376040277359,-685.2567477381466,462.1748247838561,3671.8812104146373
-1009.6722790841682,625.7179243566547,3891.0719704473713,-1009.6722790841682,711.1582735973823,4513.034351105291,-684.948104711954,635.2903052018254,3159.6497261303457,-684.948104711954,740.6875018100147,3781.612106788265
-1008.468458843005,821.7225991854185,3779.9966964726113,-1008.468458843005,976.8089486977298,4619.950865095127,-684.1914027377325,835.5054545047788,3049.8170831944,-684.1914027377325,1028.8811430158348,3889.771251816915
-1007.0659384649891,982.3899132240734,3683.3858273957007,-1007.0659384649891,1214.375153098587,4712.3036001103,-683.3240390193102,998.9671452369483,2954.538655907081,-683.3240390193102,1290.6053990251912,3983.4564286216805
-1006.2537682386319,1091.6378345758533,3613.4804041584034,-1006.2537682386319,1388.0392814519598,4778.213199003526,-682.8340354791133,1111.3828048888395,2885.6940023003062,-682.8340354791133,1486.8515607748907,4050.4267971454287
-1006.7161087730707,1141.504335533198,3578.5580095415203,-1006.7161087730707,1471.6227792426375,4809.707721791715,-683.1066318335878,1166.2281452329726,2851.257475538766,-683.1066318335878,1587.517153501079,4082.4071877889605
-1008.5011293263138,1138.8023678010286,3576.9376621277615,-1008.5011293263138,1468.267481825003,4808.459409778465,-684.0446645737608,1169.1455227694296,2849.5609822232727,-684.0446645737608,1591.9709025414259,4081.082729873976
-1009.5463649345958,1139.012027352485,3575.377479871287,-1009.5463649345958,1469.1919125669676,4806.900014326287,-684.8351702656457,1169.1415019029714,2848.1757404531436,-684.8351702656457,1591.8515913654003,4079.698274908144
-1010.5531978701713,1139.1258628208882,3573.796585808423,-1010.5531978701713,1470.1417673450132,4805.322878709941,-685.5224364720326,1169.30520912039,2846.8095621744123,-685.5224364720326,1591.8748100899113,4078.33585507593
-1011.5345242337999,1139.1979430680333,3572.2092069430055,-1011.5345242337999,1471.120311787673,4803.738923150935,-686.1815416875264,1169.524027073245,2845.451728448208,-686.1815416875264,1591.9407913044663,4076.9814446561377
-1012.484837170582,1139.2540654700374,3570.616547423933,-1012.484837170582,1472.1648679142186,4802.147500421052,-686.8197650965374,1169.765775160542,2844.102931263869,-686.8197650965374,1592.0069531919466,4075.633884260989
-1013.4007536995878,1139.2949033108368,3569.0171983174164,-1013.4007536995878,1473.2890098660039,4800.548613387059,-687.4357527173601,1170.031152909312,2842.763114821611,-687.4357527173601,1592.0720910979949,4074.294529891254
-1014.2789258071167,1139.3167064745994,3567.409903020911,-1014.2789258071167,1474.5029148799063,4798.941559521908,-688.0275190023049,1170.3236353920026,2841.432617824855,-688.0275190023049,1592.1378287293003,4072.964274325852
-1015.1156341669532,1139.3140618934317,3565.793262949821,-1015.1156341669532,1475.8174570477636,4797.325067790266,-688.5929058834538,1170.6472663648988,2840.11189712658,-688.5929058834538,1592.2058515429308,4071.6437019670248
-1015.906470045578,1139.2804850985503,3564.165766455287,-1015.906470045578,1477.2456564636045,4795.697671631913,-689.1294278722104,1171.0064613539682,2838.8015882679297,-689.1294278722104,1592.2776997379726,4070.333493444556
-1016.646096494699,1139.2082100876707,3562.525986702564,-1016.646096494699,1478.8030410766053,4794.057964181671,-689.6341092483036,1171.406069599073,2837.502708861143,-689.6341092483036,1592.3548259187314,4069.0346863402506
-1017.3281707221349,1139.0871995758105,3560.872488653142,-1017.3281707221349,1480.5073793649103,4792.404520641641,-690.1034956714756,1171.8521054521323,2836.216613256134,-690.1034956714756,1592.4394820221753,4067.7486452446333
-1017.9453003978759,1138.9041403449366,3559.2036028254875,-1017.9453003978759,1482.3788892707266,4790.735677359104,-690.5336312392959,1172.352435966211,2834.944866897548,-690.5336312392959,1592.5354499542605,4066.4769414311636
-1018.4890149873829,1138.6395127096494,3557.5165202871394,-1018.4890149873829,1484.4395193262658,4789.048629027784,-690.9203500233464,1172.9193022369352,2833.6886261190084,-690.9203500233464,1592.6509125530433,4065.220734859653
-1018.9487689444777,1138.2653457580568,3555.80668338951,-1018.9487689444777,1486.7143907832562,4787.338820322873,-691.2596648582,1173.5709086843506,2832.4484004908836,-691.2596648582,1592.7998403407319,4063.980537424247
-1019.3102005818065,1137.752032810601,3554.0703739452083,-1019.3102005818065,1489.2409425511655,4785.60253436369,-691.5465445094657,1174.3235277046329,2831.226331859019,-691.5465445094657,1592.9917549435313,4062.7584922775013
-1019.5554153242473,1137.0741252055755,3552.307689022217,-1019.5554153242473,1492.0728989531997,4783.839868950048,-691.773429652543,1175.1844358469534,2830.0283092402283,-691.773429652543,1593.2237492920042,4061.56048916806
-1019.6646909292748,1136.201299491128,3550.5214318065455,-1019.6646909292748,1495.2698931739453,4782.053627928827,-691.9311371478507,1176.159755021102,2828.8626853292308,-691.9311371478507,1593.4914221362835,4060.3948814515124
-1019.6173235541443,1135.087690135979,3548.7143563159952,-1019.6173235541443,1498.8910606408638,4780.246565992617,-692.0099897213058,1177.2638651813197,2827.7381203708887,-692.0099897213058,1593.8004484446908,4059.2703300475105
-1019.3922566629392,1133.6671928378871,3546.8874688589017,-1019.3922566629392,1502.999015122193,4778.419690042179,-691.9987927534424,1178.5222409901414,2826.662622234103,-691.9987927534424,1594.1689424217782,4058.1948434173805
-1018.9679949978095,1131.842453099242,3545.0385849127424,-1018.9679949978095,1507.6617107185666,4776.570816059982,-691.8831753111872,1179.9788578719276,2825.6430537187107,-691.8831753111872,1594.635263523708,4057.17528486595
-1018.3217269569873,1129.4730808268553,3543.161726075966,-1018.3217269569873,1512.9593087719863,4774.693966040728,-691.6431767778172,1181.7020374705558,2824.685513344732,-691.6431767778172,1595.2634297967084,4056.2177533094937
-1017.4289990071097,1126.3724703472053,3541.2482166778755,-1017.4289990071097,1519.0027929672224,4772.780464559754,-691.2497905310033,1183.7796350803335,2823.796879502957,-691.2497905310033,1596.1352986699133,4055.3291273848363
-1016.2601238614448,1122.2887497282586,3539.2873532755148,-1016.2601238614448,1525.9423197789863,4770.8196082995955,-690.6654794352123,1186.3258922750178,2822.9859289159144,-690.6654794352123,1597.35794748752,4054.5181839399957
-1014.772507854692,1116.8488793139502,3537.265207913642,-1014.772507854692,1533.9594528016892,4768.79746952551,-689.847578467826,1189.5157311755675,2822.2635744900963,-689.847578467826,1599.1045848305444,4053.795836101964
-1012.8906691649197,1109.4314291709115,3535.1611187267495,-1012.8906691649197,1543.2392603927774,4766.693385146408,-688.7590930169372,1193.6681745184364,2821.642798764041,-688.7590930169372,1601.7140422374125,4053.1750651836996
-843.8698198365546,1094.0955063403792,3493.90934991911,-843.8698198365546,1547.810922661776,4725.441620108315,-576.2852289656574,1198.2605423101477,2860.600417342147,-576.2852289656574,1597.9229471512222,4092.132687531352
-50.91138058660931,1080.8838750607856,2954.2022913201336,-50.91138058660931,1567.0085752397763,4185.734554031557,2460.4809884743654,1188.8023161452352,3403.924601625555,2460.4809884743654,1510.2209984920548,4635.456864336979
-51.50780395615792,1082.5375467547174,2905.359425418421,-51.50780395615792,1556.1930547921104,4136.891680482767,2824.7044777537094,1193.5190296010428,3456.997426285342,2824.7044777537094,1513.5569558547006,4688.529681349688
-51.49857053065538,1085.290422924813,2908.3923720538364,-51.49857053065538,1543.6801542347353,4139.9246157846555,2821.8931887015874,1195.900042286187,3458.2310697357866,2821.8931887015874,1519.8222347004728,4689.763313466605
-51.467728419211255,1087.127838721179,2911.29545975554,-51.467728419211255,1533.672380349201,4142.8276892575,2820.0752062152246,1197.9033827446358,3459.616842623664,2820.0752062152246,1525.0899932986654,4691.149072125624
-51.43319905352848,1088.676898744684,2914.081682117369,-51.43319905352848,1526.0505003226906,4145.613894133928,2819.1033025197526,1199.2486220244448,3461.1249587957977,2819.1033025197526,1529.0878500477272,4692.657170812356
-51.398808287501524,1089.9988642432959,2916.769656278653,-51.398808287501524,1520.1644402177303,4148.301846674322,2818.79518182514,1200.1417109404795,3462.72430650365,2818.79518182514,1532.1581109324068,4694.256496899319
-51.367626929070994,1091.132129272751,2919.377068391311,-51.367626929070994,1515.5401154402923,4150.9092319122055,2819.0133927167535,1200.732130416848,3464.393641011253,2819.0133927167535,1534.5570362757448,4695.925804532148
-51.341343505955535,1092.0992790786595,2921.919599209587,-51.341343505955535,1511.8333627384548,4153.451728797011,2819.655890371028,1201.1287908335478,3466.118902667274,2819.655890371028,1536.4753467460316,4697.651032254698
-51.320147091139226,1092.918087824978,2924.4092156619627,-51.320147091139226,1508.8006781221786,4155.941301152214,2820.6453132638558,1201.4062029755028,3467.8897317840765,2820.6453132638558,1538.0481931142426,4699.421817274328
-51.30348810182882,1093.6085459302346,2926.8549046580256,-51.30348810182882,1506.2743451071276,4158.38693059495,2821.9219072810324,1201.6101799695737,3469.6981278734575,2821.9219072810324,1539.3655109854913,4701.230153810382
-51.290580641536174,1094.190809629998,2929.263778857193,-51.290580641536174,1504.1370227573727,4160.795720150212,2823.438921085261,1201.7683620422802,3471.5379642411353,2823.438921085261,1540.4877098825084,4703.069905534155
-51.28061184608389,1094.6830621547572,2931.6416303801134,-51.28061184608389,1502.3042989419262,4163.173443859998,2825.1593087850083,1201.897808593239,3473.404528084959,2825.1593087850083,1541.4568495259643,4704.936341564843
-51.272566232238894,1095.1010869288107,2933.993288846413,-51.272566232238894,1500.7142281518582,4165.524930049344,2827.053163242896,1202.0090994924642,3475.2941894959977,2827.053163242896,1542.3029771246552,4706.825830698928
-50.77118659705231,1095.4462837155652,2936.3241239751633,-50.77118659705231,1499.3032394672778,4167.853239842244,2828.601456712056,1202.1068836575125,3477.2052656177952,2828.601456712056,1543.0448955524048,4708.7343814848755
-51.039215901301105,741.0954804779884,3164.8321474881313,-51.039215901301105,902.1762338531491,3949.5817473034363,2811.230914770884,809.5601603180955,3699.720385224529,2811.230914770884,949.2133915471912,4484.469985039834
-51.22060350522384,-94.93549428323922,3602.1676689776036,-51.22060350522384,-92.2315372947456,3519.3858916502504,2804.7590841328747,-86.67218351333605,4134.169737300527,2804.7590841328747,-85.39350143471309,4051.387959973174
-50.823223887275645,-1055.6332664740078,4006.4326786769034,-50.823223887275645,-840.7476472084755,3114.2900519328864,2825.8659060097284,-1073.805890801771,4543.517928643305,2825.8659060097284,-898.0993253077991,3651.3753018992884
-50.891199832967196,-1500.5524524183559,4176.61413734688,-50.891199832967196,-1098.7255383715865,2945.083789695189,2840.9839754486757,-1540.4519316498618,4716.9598674200815,2840.9839754486757,-1199.9387075400632,3485.42951976839
-51.34415749371763,-1490.8921368017102,4179.256123569783,-51.34415749371763,-1094.0173632082854,2947.7245696120913,2841.201868629671,-1549.0735190485354,4718.539860605673,2841.201868629671,-1205.2671942382592,3487.008306647981
-51.26477873866639,-1493.0835773671445,4181.51009430564,-51.26477873866639,-1096.470925742691,2949.9784229494085,2843.599497489661,-1546.5810539154068,4720.50081322414,2843.599497489661,-1202.984225690902,3488.969141867908
-51.25570799968654,-1492.8487464164675,4183.733009953159,-51.25570799968654,-1096.9444505009935,2952.2012311323456,2846.280024833235,-1546.500030489819,4722.491246785515,2846.280024833235,-1202.7301283134495,3490.959467964702
-51.24021273967964,-1492.236695296947,4185.950379260017,-51.24021273967964,-1097.0891016512776,2954.4185296830183,2848.9915497881384,-1546.8039038533316,4724.4868138787015,2848.9915497881384,-1202.8035653320994,3492.954964301703
-51.31847727922254,-1488.326422725089,4237.747185613333,-51.31847727922254,-1100.2025869042834,3006.215285997844,2498.990702051926,-1549.8413641837396,4676.343067293268,2498.990702051926,-1200.4393995315932,3444.811167677779
-51.8579545516055,-1478.8004238597246,4381.617559366611,-51.8579545516055,-1108.4906775689913,3150.0856133785846,1491.7941263303771,-1558.2661045076663,4534.52184472465,1491.7941263303771,-1193.0719816633286,3302.989898736623
-58.216856254611784,-1467.998810855532,4557.845653022262,-58.216856254611784,-1117.7963902014922,3326.3136657435734,253.10721565855954,-1569.5787443923393,4358.3623198935775,253.10721565855954,-1183.2240778295727,3126.8303326148894
-554.3912763756094,-1466.0776452564558,4716.466111177193,-554.3912763756094,-1130.9709945651143,3484.934087719588,-379.17218351712626,-1580.9766269879497,4198.0160865815305,-379.17218351712626,-1173.5724286258142,2966.484063123926
-978.9708729454142,-1465.217803839594,4815.129877041718,-978.9708729454142,-1138.9848662004013,3583.597819287158,-664.2726218652123,-1589.5667696509329,4096.499787687741,-664.2726218652123,-1167.6347781640263,2864.967729933182
-1001.2300843552332,-1463.6671408135705,4818.600274935118,-1001.2300843552332,-1138.0845548380148,3587.0681910273056,-679.2390411877489,-1591.6997353143768,4090.1206576207655,-679.2390411877489,-1168.4228330997614,2858.588573712953
-1002.3815514579273,-1464.498740933341,4817.084693052149,-1002.3815514579273,-1138.4155634240967,3585.5525869224357,-680.070926433858,-1591.437427838534,4088.7293435181928,-680.070926433858,-1168.2381039931631,2857.197237388479
-1003.5035554638841,-1465.202375969749,4815.5584084797365,-1003.5035554638841,-1138.5923031229256,3584.026282865522,-680.8355290970476,-1591.3977988081913,4087.3535666988996,-680.8355290970476,-1168.260642321664,2855.8214410846854
-1004.6100621962714,-1465.8503729364513,4814.03325314179,-1004.6100621962714,-1138.6990517108352,3582.501111028835,-681.580214018454,-1591.4485521299746,4085.98659784761,-681.580214018454,-1168.3629663345616,2854.4544557346553
-1005.6995199705714,-1466.5279169244861,4812.512448202484,-1005.6995199705714,-1138.8019108283715,3580.98029209204,-682.3005266335832,-1591.5012472062674,4084.631804245859,-682.3005266335832,-1168.4785029867369,2853.099648135415
-941.9418728602886,-1466.9460742904296,4795.785006500502,-941.9418728602886,-1137.386135296394,3564.25283701076,-639.5734021934393,-1590.4837668436055,4098.6747103766575,-639.5734021934393,-1169.717954421889,2867.142540886916
-456.49484035495874,-1465.66553262634,4680.05222438784,-456.49484035495874,-1126.0030072327775,3448.520045084933,-313.2998664751841,-1582.1321465958774,4213.004954200407,-313.2998664751841,-1177.4538294940114,2981.472774897499
-53.45553211036614,-1470.44292546231,4507.289116145008,-53.45553211036614,-1113.3833912100288,3275.756930560751,506.64250275006486,-1568.3699572580545,4386.254104684831,506.64250275006486,-1186.6465454030401,3154.721919100574
-51.51251416445137,-1483.7945664471092,4326.767124419882,-51.51251416445137,-1105.2422537086047,3095.234935652136,1791.0293823027066,-1554.8383417497498,4569.213002965813,1791.0293823027066,-1195.1121917465712,3337.6808141980678
-51.2022499589513,-1493.5084510415293,4195.0205428852905,-51.2022499589513,-1098.3201777314569,2963.488354318969,2738.5956598415023,-1546.1160955366229,4704.822339935213,2738.5956598415023,-1201.1566863762641,3473.290151368891
-51.242088922755435,-1493.8818334183632,4182.500139698512,-51.242088922755435,-1097.3884469584043,2950.96795590009,2844.710624179278,-1545.6599750143093,4721.372729125233,2844.710624179278,-1202.1405618404629,3489.840545326811
-51.26352260917932,-1492.645047257971,4184.62961590576,-51.26352260917932,-1097.042475576472,2953.09744235359,2847.383351374041,-1546.579441598772,4723.296592651042,2847.383351374041,-1202.7208622489354,3491.764419098872
-51.26373190044579,-1491.9182629079194,4186.774700608367,-51.26373190044579,-1097.0670338382556,2955.2425386166387,2850.0482360020765,-1547.0101183649003,4725.233171521296,2850.0482360020765,-1202.9075552853624,3493.701009529567
