delta,f_drive,f_brake,gamma_y
0.006017066097717174,0.19558403010413528,-3999.900218016282,705.9370210431698
0.006345253249578573,0.02779497923304064,-3999.986149381055,806.7703869391061
0.006443139880744102,0.020704682015083055,-3999.98971257066,872.2558430312642
0.0062303335740447946,0.016373906346808218,-3999.991886584405,896.1507241925414
0.005636307234244114,0.013457286906365315,-3999.9933497571215,871.1903279344417
0.00462003300550488,0.011360868679504196,-3999.9944010130307,790.7669276501916
0.0031840038401300835,0.009780865181915116,-3999.9951930520588,652.0319375821404
0.0013817894510719055,0.008545739733331914,-3999.995812032597,459.2284747495483
-0.0006799433228225402,0.00755160289306195,-3999.996310118229,225.5538960016349
-0.00284427360447755,0.006731974906481144,-3999.996720688413,-28.125033239115048
-0.004913686046797664,0.006042149482500496,-3999.997066193474,-277.29553504173765
-0.006671686788464415,0.005451842545695775,-3999.9973618490612,-498.20492411656215
-0.007922316224176443,0.004941597332856339,-3999.9976174431895,-671.1055148245835
-0.008550137047783821,0.004498438427570296,-3999.997839503114,-782.9440752261861
-0.008596474170631101,0.004111587805726183,-3999.998033438913,-831.0969345260062
-0.008374498666108503,0.0037683218263312632,-3999.998205627323,-831.2640681395267
-0.00864217958392394,0.0034577863290513795,-3999.998361141024,-831.2623562166428
-0.008986792462362487,0.003178024041716364,-3999.9985013269256,-831.2705690296245
-0.009206217901552353,0.002924675578578348,-3999.9986280406656,-823.5681668206552
-0.007527876951386109,0.0027022851037668333,-3999.998739648904,-714.0918090268681
-0.004124138629607329,0.0025027087939661296,-3999.9988398528717,-479.6693288382693
0.0005955832850810202,0.002322626108027752,-3999.998930284185,-141.39335789492887
0.00602494500654992,0.002158938094921382,-3999.9990124894007,246.9605443186825
0.011417964100058435,0.0020085240960437834,-3999.9990880382084,622.8652237583703
0.01597715625754797,0.0018691297467825873,-3999.999158081659,933.1893537424145
0.019027665481428892,0.0017405490455176347,-3999.999222769329,1141.1006721350332
0.02030889307458227,0.001623205001119932,-3999.999281959214,1231.4915236687118
0.020509661803041097,0.0015139725460689448,-3999.9993372177473,1231.5252466001448
0.021526090028277954,0.0014075313340009468,-3999.999390800995,1231.5247858533016
0.022730236129165325,0.0013062708217455728,-3999.999441898219,1231.5267002848568
0.02406234176657977,0.0012101295651721791,-3999.9994904784244,1231.5295394352574
0.0255332047557349,0.0011226055230107977,-3999.999534766844,1231.5308268864146
0.027165963040738983,0.001041991064833691,-3999.9995756226717,1231.5313404450008
0.028991052208059854,0.0009673299284285118,-3999.9996135273254,1231.5316164512171
0.03104975337858329,0.0008967666692286525,-3999.999649421447,1231.5317891031207
0.033398989080376265,0.0008290247355804271,-3999.9996839563364,1231.5319075201862
0.0361088578608813,0.000766691357882463,-3999.9997158138563,1231.5319929116733
0.03925690476529867,0.0007140065822403578,-3999.9997428150373,1231.5320559158795
0.04293110852540848,0.0006728086725266957,-3999.999763990285,1231.5321032465915
0.04724026801910681,0.0006428366247359258,-3999.9997794409046,1231.532139592913
0.052330378622552805,0.0006230040843701739,-3999.999789697545,1231.532168183384
0.05841420715387936,0.0006117749142933787,-3999.9997955281474,1231.5321916499238
0.06580879377611192,0.0006090182053708107,-3999.9997969779583,1231.53221062636
0.07497504384289012,0.0006176859924085553,-3999.9997924620184,1231.5322293247862
0.08660329870103475,0.000646081339222083,-3999.9997777394237,1231.5322382104275
0.10185070211563735,0.0006938895683522341,-3999.999751906727,1231.5322626890581
0.12308127829439967,0.0008562649912199849,-3999.9996689035042,1231.5322508762606
0.15612662752320178,0.000855630622800927,-3999.9996359479546,1231.5322891965786
0.20316599520218978,0.014897880248752791,-3534.329927306111,1231.5322290820588
0.23276595762103336,0.006039033429772529,-2082.0831763124097,1231.53223991064
0.1648233298039942,4380.563670453027,-4.563122552400975,1231.5322907052273
0.1234493622582835,5923.079792813894,-3.3619636058617233,1231.5322838473535
0.10349106132834346,5871.610293176456,-3.364627832721392,1231.532264536678
0.08788764351569173,5821.869535413118,-3.363111279200019,1231.5322544791325
0.07634830061765337,5791.654406147265,-3.331725932801891,1231.532242992707
0.06736503035776131,5771.388911906382,-3.278856823249856,1231.5322296908116
0.06015730394070594,5757.427873773623,-3.2089361530278198,1231.5322157487208
0.05426000831753848,5747.782317960454,-3.121478256043045,1231.5322004632633
0.04936814276634653,5741.274111954361,-3.0176836760666674,1231.5321832194127
0.04526571884843373,5737.124841561405,-2.904596535264241,1231.53216354161
0.04178764655756539,5734.7870381678,-2.7944085619335546,1231.5321413332917
0.038805022744942644,5733.8638171934,-2.697667526073761,1231.5321167416964
0.03621981963471915,5734.0634138768555,-2.6181374199282725,1231.5320897372662
0.033958140161207316,5735.1683987881115,-2.5547723021665942,1231.5320600611526
0.03196336955471657,5737.0141924243235,-2.504960996636119,1231.5320273648003
0.030191358954982962,5739.473989240275,-2.4659316278671395,1231.5319912356385
0.02860715383614601,5742.448498522078,-2.4352549578545277,1231.531951182998
0.02718271078007903,5745.858861409728,-2.410970274811146,1231.531906619036
0.02589526785750603,5749.641646719443,-2.391556270552357,1231.5318568334462
0.024726158060914074,5753.745253376396,-2.375857867566617,1231.531800958077
0.023659946135176434,5758.127182473858,-2.3630107370453293,1231.531737906555
0.022683829144417043,5762.751583458263,-2.3523562153244413,1231.5316662705382
0.02178716295573923,5767.587296952824,-2.3433750337440387,1231.5315842338314
0.020960971293720848,5772.6072843794045,-2.33567771867477,1231.5314895544784
0.020197537965097604,5777.7885802726905,-2.328989120516569,1231.5313794317783
0.019490184652104905,5783.1115319383,-2.323101835928221,1231.531250157054
0.01883312847612602,5788.558993767094,-2.3178503677461015,1231.5310966841569
0.01822134498142919,5794.115925350516,-2.3131047395387494,1231.5309120407117
0.01765044750010769,5799.769100022476,-2.3087635051388617,1231.5306863261783
0.017116587157407177,5805.506868677855,-2.3047472589195586,1231.5304049895617
0.016616370839030115,5811.318973198408,-2.300993510230448,1231.5300457335106
0.016146793573743178,5817.196398105994,-2.297450548665631,1231.5295725914634
0.015705164710957707,5823.131609385832,-2.2940715438445185,1231.5289236015703
0.0152889976184255,5829.119842780038,-2.290823894226639,1231.527981514775
0.014895952573502414,5835.159515906405,-2.287696017277864,1231.5264942906715
0.014523926069896992,5841.249512173356,-2.284669995688006,1231.5238712522837
0.014171121317105372,5847.386968460639,-2.2817088826047516,1231.5186451412644
0.013836051860991096,5853.568501382924,-2.2788388792379837,1231.5111018964658
0.013517458848029231,5859.791227144111,-2.2760939785413528,1231.50453283114
0.013214190575409636,5866.051203556602,-2.2721959364263276,1231.5023799571416
0.012914312522441945,5872.263865424378,-2.2284767764942415,1230.9881766621963
0.012203809394284027,5876.902308113617,-2.2454381953295584,1209.8861798956314
0.011255988619396416,5880.503878839347,-2.2579773084997394,1166.564206004584
0.010215335595014084,5883.697241296295,-2.2641139726796093,1105.4332483090711
0.009172396991806412,5886.945476002464,-2.2661204674439923,1032.7496116750235
0.008178923227365624,5890.524332755876,-2.2657581603175543,954.3669193593555
0.007261196578761852,5894.559601211621,-2.2641365149020323,874.8689574797493
0.006429808574684344,5899.078262934613,-2.2618795708818866,797.4472314963919
0.0056861977060921835,5904.0517790304475,-2.2593126694672527,724.1006166080114
0.005026760691226785,5909.425955553283,-2.2565950978993308,655.9271663648663
0.0044453087240912395,5915.138928342449,-2.25379900092985,593.397094877391
0.003934452052225352,5921.130724802117,-2.2509517066700715,536.5656475627068
0.00348631021395643,5927.347580359656,-2.2480564241316685,485.2205947047548
0.003092807044563007,5933.743303950698,-2.2451004795551204,438.9740501218201
0.002745726229008675,5940.2791604704,-2.2420549477567273,397.3125882402964
0.002436670327988206,5946.923149190082,-2.238863873418472,359.62031870604903
0.0021570771904067224,5953.64920170348,-2.2354095039391413,325.1907534457671
0.0018984887397370093,5960.436547861316,-2.2313956107235056,293.24683116163976
0.0016532790658230928,5967.268948946382,-2.2258292207230292,262.99204104678125
0.001415755791766684,5974.130025165925,-2.2125421451881326,233.7015015625208
0.0011817759771998487,5969.678450875025,-0.006820198067363962,204.78492772593142
0.0010155875359632099,5923.271007773392,-0.0070478887497622345,179.62675549298817
0.0008971145764013839,5878.383191628742,-0.007317645166723045,158.92255005046354
0.0008114218752798595,5834.933878765027,-0.007604262731340894,142.53439342383624
0.0007481739813452185,5792.847604920904,-0.007909296243002482,129.86492887563585
0.000700667287083006,5752.0540915344145,-0.008234583863032548,120.21045298855837
0.0006648408807172677,5712.487839742929,-0.008582236972859406,112.94554772601441
0.0006384719447919777,5674.087761982358,-0.008954679798533325,107.59230290467534
0.0006206160843591842,5636.796838055528,-0.009354705353104627,103.8314151522476
0.0006112814109740228,5600.56179403906,-0.009785546293814576,101.49184154610238
0.0006112992720581765,5565.33280524372,-0.010250963806738511,100.5390286054241
0.000622349248466065,5531.063224478907,-0.010755359600978022,101.07136881291157
0.0006470961736937846,5497.709336488246,-0.011303918119528206,103.32850051378479
0.0006893944309425314,5465.230139460186,-0.011902788799950137,107.71136585294747
0.0007545063326196964,5433.587155281629,-0.012559322083925666,114.81116973521239
0.0008492668466215926,5402.744271844098,-0.013282378470192738,125.44168866144967
0.0009821086739855542,5372.667623263057,-0.014082738309490318,140.6663590197001
0.0011628442577210803,5343.325517045026,-0.014973653420966012,161.80820967791
0.0014020910955511254,5314.688420014416,-0.015971603891490292,190.4273302501843
0.0017102313001277818,5286.729014868703,-0.017097360766187425,228.2478959650382
0.0020958238097675574,5259.422285026514,-0.018377485780295896,277.0160604555588
0.0025634470910170697,5232.745288221768,-0.01984630349755262,338.2737106398282
0.0031110532570775974,5206.676930164867,-0.021549158448833837,413.0424106461142
0.003727070850709275,5181.19879498546,-0.023548529733604006,501.42876379581037
0.004387717493893063,5156.296062545181,-0.02593298065322171,602.1978661093747
0.005055292895527131,5131.9567792062035,-0.028829848042666445,712.4114585178456
0.00567855867642082,5108.170002929385,-0.0324270272432516,827.2630631449365
0.006196491625106796,5084.923686592942,-0.037012031382339064,940.243338720495
0.006546415448838471,5062.202388537611,-0.04304451176505657,1043.7118593443831
0.006676354323154553,5039.9852361501,-0.051306179676160635,1129.8283713871283
0.0065589532467293645,5018.244845552557,-0.06326640990373437,1191.6483741806378
0.006199582218535345,4996.895733638407,-0.18336477544709712,1224.014359975794
0.005621632889698119,4369.497308006042,-3.04112463835963,1231.4543176363297
0.004971019678720134,2979.3934445477585,-4.45114141359536,1231.4457813569898
0.0041708395518849015,1165.9662655143602,-11.316240217160786,1231.3998061149866
0.003217184866439925,16.890207117689588,-788.1129756110536,1231.3873654038355
0.0022470586993711397,5.359921584473953,-2491.590004542883,1231.3733461519328
0.0014212534330420071,3.627442022734564,-3675.9009301270603,1231.4574682925868
0.0009275276665730922,0.10232399594330512,-3999.948392066668,1231.4909606412832
0.0008285789398666715,0.05771001515266586,-3999.971063431341,1231.4871222161532
0.0009282015928362559,0.047010587562075504,-3999.9764696896823,1231.4653912532394
0.0010403422763300258,0.03964253788624992,-3999.9801862764257,1231.4419178026417
0.0011189033095331579,0.03421376810195491,-3999.982921240708,1231.425648518708
0.0011796799521407875,0.030011597946506402,-3999.985036173745,1231.4330551125438
0.001239649837426889,0.026611500785765217,-3999.9867460805112,1231.4785278942813
0.0013025375899169969,0.02376860759320935,-3999.988174862631,1231.5064923529344
0.0013670593862425038,0.02148568627567291,-3999.9893209126676,1231.455898906615
0.0008642094138145276,0.019662217283239254,-3999.990236776873,1201.3504800409971
-0.0002315141342338168,0.018114177669676382,-3999.9910141706773,1115.0114661448001
-0.0016384498039058865,0.01675555991674569,-3999.991695861948,955.4737470411599
-0.0030858970684497114,0.015546980265983078,-3999.9923018472145,716.6198941652965
-0.00432450415875294,0.014462109305317331,-3999.992845624024,411.6257503117288
-0.005143332041876701,0.013485951708196334,-3999.9933349568496,75.61889996793754
-0.00540046751902626,0.01261119332124785,-3999.9937736605307,-244.34796513712425
-0.005063798270874512,0.011832575279090181,-3999.9941643463926,-507.4660725489391
-0.0042425628266691265,0.011141172552691585,-3999.9945113223857,-691.6533536954595
-0.003182667426552417,0.010521193253579036,-3999.994822305471,-795.1982252710021
-0.002179105845118841,0.009942969783027352,-3999.9951122045927,-831.2438656078169
-0.0016391510944898744,0.009379778549751902,-3999.9953943907717,-831.2712189118879
-0.0017397287427408001,0.008863779508474416,-3999.995652566855,-831.2512226809741
-0.0011018971024007098,0.008417555226973704,-3999.9958761548005,-785.7614212840439
0.0005821200967474924,0.008012784204787078,-3999.996079103939,-647.846799308154
0.0027828158081851123,0.007630635994802603,-3999.996270494611,-399.74009751718523
0.004957915778556248,0.007266019662221373,-3999.996452935974,-55.52345233187211
0.006608333475221706,0.006919233631314111,-3999.996626453678,332.64396214282027
0.007366826453521574,0.00659586193854387,-3999.9967884182943,694.5354069304263
0.007109128209403551,0.006302442704345587,-3999.9969355989797,974.9930788252396
0.006025162192938233,0.006040008682141395,-3999.9970673484468,1151.0986722064586
0.004582800674019046,0.005800631595513645,-3999.997187431741,1228.8065648451757
0.0033134859721866456,0.005557893857223171,-3999.9973092027794,1231.5203909561817
0.003328861325070696,0.005319096918224746,-3999.99742858784,1231.51353273815
0.003580534532112677,0.0051034001027927545,-3999.9975365781333,1231.508589806004
0.0037591750131381386,0.004901934660798073,-3999.997637506524,1231.5100865686427
0.0038920823022787535,0.00471066412242863,-3999.9977333314946,1231.5123355877156
0.00402178056049684,0.004528750939386049,-3999.9978244653053,1231.5140345084726
0.004158525069451597,0.004355769487359471,-3999.9979111260254,1231.5154966257724
0.0043011578361855755,0.00419116896459414,-3999.997993591853,1231.516878927588
0.004448475292510098,0.0040343724859024715,-3999.9980721521088,1231.5181885510588
0.004600419295081886,0.0038848485496469406,-3999.9981470730545,1231.5194108105625
0.004757276459264387,0.0037421178090620874,-3999.9982185949034,1231.520540213311
0.004919334737920816,0.003605744516506117,-3999.9982869360633,1231.5215775549502
0.0050868644881680095,0.0034753300651049293,-3999.998352296332,1231.5225262554588
0.00526014594227604,0.0033505088512552636,-3999.998414858962,1231.5233910731222
0.005439479541597276,0.003230944955042318,-3999.998474792325,1231.5241775565544
0.005625187727834335,0.003116329177351593,-3999.9985322514053,1231.52489163917
0.005817616135889942,0.00300637639138456,-3999.998587379123,1231.5255393277982
0.0060171355170282395,0.0029008231915318688,-3999.9986403075154,1231.5261264888256
0.006224144091702277,0.0027994257993778945,-3999.9986911587894,1231.5266587143471
0.006439070178537457,0.0027019582152603082,-3999.9987400462437,1231.5271412363966
0.006662375116594901,0.0026082107945358617,-3999.9987870749874,1231.5275788264985
0.006894556533529165,0.0025179897249575298,-3999.9988323421994,1231.527975633851
0.007136152024526141,0.002431115797153076,-3999.9988759377466,1231.528335487756
0.00738774335059092,0.0023474051450033773,-3999.998917953846,1231.5286654920694
0.00764996639926,0.0022665103896073167,-3999.9989585648154,1231.5289865774591
0.007923541143923612,0.002187669955938917,-3999.9989981530375,1231.5293177451247
0.0082093025044194,0.002110944381723679,-3999.9990366883553,1231.529713648759
0.00850817484307243,0.002037178452583875,-3999.9990737465914,1231.530096987654
0.00882113372440224,0.0019661932656599487,-3999.9991094174707,1231.530397898781
0.009149206408710253,0.0018981383198357342,-3999.999143625698,1231.5306399497695
0.009493495932211951,0.0018329233700675005,-3999.9991764163674,1231.5308385809428
0.009855205481271752,0.001770424922148751,-3999.9992078512773,1231.5310042821475
0.010235656555979218,0.0017105241695224095,-3999.9992379898745,1231.531144421441
0.010636305673275134,0.001653107058536406,-3999.9992668892187,1231.5312643264501
0.011058763000204665,0.0015980646695467637,-3999.999294603793,1231.5313679384076
0.011504814154052967,0.0015452953924133081,-3999.9993211844076,1231.5314581991338
0.011976428166139823,0.001494797905394949,-3999.999346631335,1231.5315372440307
0.012475597472611783,0.0014473755195552748,-3999.9993705391435,1231.5316064818085
0.013004064270767928,0.0014044892396310974,-3999.9993921699706,1231.5316670357774
0.013563507184513537,0.0013660423064912322,-3999.999411570592,1231.5317204094565
0.014156187219116361,0.0013299574450656155,-3999.999429787373,1231.5317683208852
0.014785312952743972,0.0012943799835128367,-3999.999447755883,1231.531812081269
0.015455107419317075,0.0012582814990301885,-3999.999465995897,1231.5318526131305
0.016171311049018894,0.0012199606907131657,-3999.9994853683143,1231.5318907577798
0.016941729165187953,0.0011779179067971067,-3999.9995066341176,1231.5319269248344
0.017775224711217702,0.0011343306203620603,-3999.999528695999,1231.531960603002
0.01867993068907857,0.0010937607867447176,-3999.9995492466433,1231.5319910213157
0.019662857779641312,0.0010589773435085914,-3999.999566880848,1231.5320179807898
0.020730468989545787,0.0010307669352412113,-3999.9995811948256,1231.5320417255994
0.021889187491065363,0.0010091770320201088,-3999.99959215932,1231.532062636644
0.02314609836957424,0.0009935980525999052,-3999.99960007936,1231.5320811708978
0.024509712303695745,0.0009831156897529866,-3999.9996054160815,1231.5320977690008
0.025990145540990724,0.0009772705033619406,-3999.9996084010513,1231.5321127488764
0.02759922232989108,0.0009759059691800861,-3999.999609113035,1231.532126358314
0.029351300999291646,0.0009786042521762455,-3999.999607764278,1231.5321388595344
0.03126472288625166,0.000984635126851566,-3999.999604726129,1231.5321505214429
0.0333630627975369,0.0009935135055672065,-3999.9996002455523,1231.5321615472162
0.03567505218377921,0.0010058676799100427,-3999.9995940046724,1231.532172000525
0.0382348721893866,0.0010229558700346037,-3999.999585367059,1231.5321818970608
0.04108630306756578,0.0010451034206624113,-3999.999574170453,1231.5321913745563
0.044291529786559654,0.0010713268669244958,-3999.999560916473,1231.532200655727
0.047951410386996976,0.0010992601378666705,-3999.9995468054485,1231.5322103244025
0.052245445951503586,0.001123489447477517,-3999.9995345740913,1231.532217844049
0.05746617327299001,0.0011319559839624781,-3999.9995303058395,1231.5322232981875
0.06403251600388982,0.0011345181340293893,-3999.999528940231,1231.532230284321
0.07255057885568691,0.0011482574547112536,-3999.9995217492483,1231.5322371304474
0.08400254406342966,0.0011857945694371875,-3999.999501872915,1231.5322472713285
0.10016246496249795,0.0012829846386749515,-3999.9994508092896,1231.5322511383545
0.12466808750963385,0.0014254863590776755,-3999.9993639445124,1231.5322703195702
0.16609845421754446,0.002371725812060957,-3999.998659584361,1231.532263861999
0.2054723160618806,0.01101959644440231,-2886.3147249386716,1231.5322378051274
0.20766647108908148,20.59078352146134,-969.417680714463,1231.532262945486
0.21274497685870072,103.84286954191883,-0.009459380545924243,1231.532245071583
0.15998308730479602,3470.9251355245838,-5.757804531214726,1231.5322791837173
0.12323974536680289,5925.762509908272,-3.3548690713110743,1231.5322659428352
0.10301713612232094,5870.261073835275,-3.3516588817892843,1231.5322348242557
0.08776553822413811,5820.911045098535,-3.338017261859406,1231.5322178437293
0.07664679628881331,5791.638328125195,-3.2932732611447393,1231.5321992412876
0.06844899238378233,5218.311398809113,-3.6197903442331922,1231.532179215355
0.06371423346201303,1642.8000337316112,-11.924785415132238,1231.5321735518157
0.06449326211966828,8.293301578915287,-2309.783744766922,1231.5321759527167
0.0704705624735137,0.030494016671299404,-3999.984869281875,1231.5321836868686
0.07990279815138868,0.012384131565599971,-3999.9938358811064,1231.53219671514
0.09251631622069131,0.009368241891401424,-3999.995331392221,1231.532214695744
0.10989377613834624,0.00823880228805601,-3999.995841613824,1231.5322329689975
0.1356128304981994,0.00867362593085314,-3999.994953440964,1231.532248312839
0.16527209858729058,0.024110073972066236,-3236.7872173851288,1231.5322308922828
0.17390119866302825,0.0975201600341936,-1353.8087776802845,1231.5322429792056
0.17459364212721706,0.02855525612646015,-0.025935932086976574,1231.5322548757676
0.13060526363598082,6039.696480080284,-3.302674658055355,1231.5322753583148
0.1056261870890646,5867.505319178429,-3.3686754741956086,1231.532260638056
0.08955489017869786,5828.3645058768325,-3.3508486840539744,1231.5322310901886
0.07754534824554381,5794.486054302437,-3.293838853295023,1231.5321926882725
0.06823420408615885,5773.249208094618,-3.199344909389069,1231.5321344170582
0.060782622177311486,5758.433312597133,-3.0206375338982614,1231.5320326483904
0.05436914036478249,5743.919768932942,-0.202942487771081,1224.1659366489957
0.029835897452498875,4110.402114073084,-0.7779318950390245,750.8208378795927
-0.0017105230644976232,5.847549648024545,-2122.888251494206,-11.22582958004987
-0.028057110377088697,0.006782049612274773,-3999.9966530635515,-649.832671113817
-0.037977138981260726,0.0033457678622631336,-3999.998412223115,-831.2838636773336
-0.04216162452252876,0.0023559015430476217,-3999.998914975352,-831.2841020224178
-0.047971093078805344,0.001813598872350454,-3999.9991868374386,-831.2841564196673
-0.05525555690834711,0.0014678249978774783,-3999.999360802231,-831.2842123200619
-0.06530157835902412,0.0012506450168533524,-3999.999470681308,-831.2842215299338
-0.08073032727728148,0.001006957974848487,-3999.9995936313567,-831.2842579405028
-0.11042953812195916,0.000909978256962875,-3999.9996447108083,-831.2842680767235
-0.18602773476473394,0.0007038539995954984,-3999.999625202843,-831.2842642912188
-0.20205929739638354,6.049678114137589,-3303.3049111335777,-831.2842768722683
-0.30531275846600836,0.0009957306105603525,-518.1392619719387,-831.2842502562927
-0.23830086184736987,749.867967514755,-26.672459226594274,-831.2842848977897
-0.28442413308219133,333.8392410286534,-0.0016805716597132086,-831.2842307646793
-0.1890755319687158,4189.063563435307,-4.772875565595231,-831.2842612641351
-0.19933397343242518,0.003573191819250495,-479.08462833312063,-831.2842741961049
-0.1133508350898014,6130.096601669111,-3.2594168074544982,-831.2842818328344
-0.07400630441369951,5680.197598939174,-3.471061974377662,-831.2842738887749
-0.06352249237544207,5703.465996695895,-3.324242586000086,-831.2842322377701
-0.053975565451707404,5681.851966380055,-3.227426634155339,-831.2842093416507
-0.046893297970472606,5674.5803386065345,-3.0790120925245423,-831.2841748051202
-0.04147991248606108,5670.432426052849,-2.8855474050267915,-831.2841288731374
-0.037190995335763186,5669.153274377254,-2.727381462971782,-831.2840674856322
-0.033721136113937906,5669.665962698549,-2.607011990255246,-831.2839818319754
-0.030858733139954752,5671.443235352679,-2.5233902183301367,-831.2838562424207
-0.02845791898029568,5674.126119208575,-2.4661872390040425,-831.2836584827488
-0.02641277648975033,5677.483581324923,-2.427426232732923,-831.2833088518066
-0.02464656900660557,5681.363294848979,-2.400973071672865,-831.282545097388
-0.023104191869262707,5685.472209446783,-2.196167288977681,-831.277441741619
-0.020722361355831585,5686.823242326335,-2.2559373163761127,-795.0124438852974
-0.017778621355258272,5686.428670903782,-2.328948846955679,-726.3502288434305
-0.01471083037954529,5686.09523501275,-2.3645059376990183,-638.8228237605689
-0.011827089617036005,5686.934835248794,-2.3768934715521364,-544.814761412408
-0.009331603714324064,5689.364236305999,-2.3768260856153214,-454.8596920846764
-0.007364188401227666,4840.2460262714985,-2.7954386547446464,-382.1628281297754
-0.006021863583225363,976.719615714701,-14.458302450260517,-342.0615745471335
-0.005295552519053787,4.547712134044416,-2973.7122006961795,-321.13643514656724
-0.005114861338916921,0.018107077958521654,-3999.991019172345,-309.6021319167859
-0.005342711502415662,0.009588417671359126,-3999.9952899198647,-307.8671749299422
-0.00579437995759385,0.0068998378526190065,-3999.996636697456,-314.9391055454
-0.006239117802593794,0.005284207502662449,-3999.9974458954803,-321.6361825911421
-0.006403380262400113,0.004205992401292731,-3999.997985987496,-314.98112155888435
-0.005983522275576612,0.0034355731747122927,-3999.9983720292266,-282.2239391070151
-0.004667395001044419,0.0028581688721096366,-3999.998661516037,-213.22919170576398
-0.002162343491891175,0.002409990204991684,-3999.9988863938966,-102.17096213645614
0.0017732066427559405,0.002052637215023304,-3999.999065891472,51.44827622898688
0.0072958053527816,0.0017614108685371011,-3999.999212376943,242.58575189839146
0.014439195816352996,0.001519423568928894,-3999.999334307362,461.0246857629576
0.02306940729630363,0.0013142506450964635,-3999.9994379046043,691.7739262566862
0.032831254866946755,0.0011344197110295267,-3999.9995289186645,915.0634757231459
0.04305678045586913,0.0009671711166715061,-3999.9996137849334,1105.1676123132772
0.05271287027898781,0.0008068272498057458,-3999.9996952312595,1231.5287437401819
0.05876338315407303,0.0006774709597942178,-3999.9997620691483,1231.5318585851776
0.06715693300875289,0.000575944664310246,-3999.9998143462003,1231.5320958509822
0.0782253109118382,0.0004994764782990797,-3999.999854206107,1231.5321350328177
0.09375738573168398,0.00043538143543876825,-3999.9998871531816,1231.5322462912477
0.11734292148245305,0.0004325931386323745,-3999.9998899913,1231.5322134215817
0.1582507365617287,0.00034145224754667604,-3999.999925929755,1231.5322909632641
0.231472501944449,0.0009027648427409996,-3999.999383214869,1231.532263692311
0.2541160264094028,0.32907554373515213,-1928.2599932810213,1231.5322514502473
0.28275792053758386,0.0025887726237464014,-714.9058003241272,1231.5322732566765
0.17670292949695768,6485.900090947332,-3.0821341864194354,1231.5322917942053
0.12064018015629314,5912.021171944448,-3.359176909878134,1231.5322564545054
0.07938449537764479,5789.5636513712725,-0.14442169735838983,975.5204102666385
0.01925529131844418,5607.622493024005,-3.1392986916152976,311.9370366327608
-0.03117995312098453,5598.926935053973,-0.18351191557060686,-494.6988553769287
-0.0440670448719023,5664.532753507891,-0.2703490586496941,-831.2841442640242
-0.04038237208129177,1787.653993421191,-10.728877113922508,-831.28422728823
-0.0412092599214117,6.89616738812653,-2207.855571173593,-831.2842483564918
-0.04378024895666102,1.003671013502665,-2086.9010884001996,-831.2842638571847
-0.043557013111162425,2160.555884750283,-2.4022421073292715,-831.2842699776409
-0.04062724379219736,5669.725592227605,-2.9010595205956706,-831.284270341775
-0.036939296165414096,5669.20566471105,-3.01008957809128,-831.2842706041612
-0.03387078412735488,5669.782433422057,-2.9204639970133366,-831.2842703177597
-0.031289827806671784,5671.298613372466,-2.836028626393528,-831.2842704352379
-0.029051812849142183,5673.577867454356,-2.7654517467717117,-831.2842685179937
-0.027069096047074283,5676.498789009313,-2.6885260809069713,-831.284263916299
-0.025296405534364602,5680.010695607628,-2.625849603365271,-831.2842590850636
-0.023707551828329235,5684.037830658521,-2.5723243739688235,-831.2842535556936
-0.02228353527999205,5688.50345605211,-2.5263094247821787,-831.2842469962609
-0.02100868290380897,5693.326747242753,-2.486885104103103,-831.2842391012772
-0.0198677662855839,5698.432039887979,-2.453639265187228,-831.2842296566108
-0.018844580237046,5703.761917903479,-2.426447427446818,-831.2842185809956
-0.017923391951766936,5709.275855704564,-2.4046600269883567,-831.2842057373887
-0.01709052485815687,5714.94162352478,-2.387191653005456,-831.2841907890787
-0.01633448476748855,5720.732146403739,-2.37303799001158,-831.284173232635
-0.015645502475594007,5726.625865105705,-2.3614242045475846,-831.2841524136014
-0.01501509603073913,5732.607738376372,-2.3517867548596287,-831.284127460509
-0.014435930215325372,5738.667765310644,-2.3436933114217964,-831.2840970839387
-0.013901824065923399,5744.797732449286,-2.336783856997229,-831.2840592628481
-0.013407602775576035,5750.990172368251,-2.330777495667915,-831.2840108100258
-0.012948878400822168,5757.238711065298,-2.3254684977670594,-831.2839464714456
-0.012521892089746573,5763.537982555796,-2.3207032933748457,-831.2838568625256
-0.012123402253700668,5769.883430685033,-2.3163651736012887,-831.2837233770989
-0.011750597589765448,5776.271156622417,-2.3123608808034986,-831.2835044913425
-0.011401027098083171,5782.697764193325,-2.3085772752107414,-831.2831078653687
-0.011072523444865624,5789.039143581203,-2.183810938975279,-831.281649841728
-0.009309647752786103,5791.5216330163885,-2.1814229626799095,-758.9087919748049
-0.005809062408111247,5790.821002860395,-2.342536518369708,-570.210661494777
-0.0033487841090798958,5793.6680528797215,-2.3184269340139148,-386.05464782304296
-0.0016976597678801698,5798.875362215989,-2.3054321211360054,-236.7155190021277
-0.0006369320310716189,5805.274511021161,-2.2999199613144827,-126.85818995529083
1.1774587822128527e-05,5812.179551636612,-2.3026753076408166,-50.85713809352392
0.00038301392158818096,5819.251842916974,-2.303596144630364,-0.896253623098766
0.0005726343033009988,5826.354115329283,-2.2990029772179508,30.09986998157121
0.0006474944189608346,5833.4478357677945,-2.294228336873308,47.79090710370334
0.0006534577295416713,5840.525699090369,-2.289870440232901,56.47181636127926
