s,raceline_x,raceline_y,psi,kappa,vx,ax
127.96034057908743,305.0604177515796,96.97130635280278,-0.8364261943095908,-0.0013263759539731462,44.39602573097605,-3.551900112592043
129.95972090063566,306.54624898883776,98.30916259863227,-0.8390871357125381,-0.0013354904638376043,44.23577627132867,-3.546450213089485
131.9591012221839,308.0355126501409,99.64292642587046,-0.8417663838696281,-0.0013448274383256625,44.07519139824853,-3.547680784942751
133.95848154373215,309.5286005249457,100.9728976721671,-0.8444649817083292,-0.001354398159347407,43.91396327473919,-3.5426849123026236
135.9578618652804,311.02517509903083,102.298723616767,-0.8471826561590111,-0.0013642253812870195,43.75236932437985,-3.537102172967638
137.95724218682864,312.52523830065763,103.62035522063157,-0.8499200521159207,-0.0013741958293059062,43.59043239676639,-3.537909136834544
139.95662250837688,314.0291380434461,104.93804564229313,-0.8526772349341628,-0.0013836646286529385,43.42785447983627,-3.533054287077026
141.95600282992513,315.53658988607395,106.25149172796031,-0.855457845920898,-0.00140141002702815,43.264889995107445,-3.527338091741275
143.95538315147337,317.04760649519733,107.56061317344638,-0.8582836781835931,-0.0014252700989050102,43.10157451361375,-3.5277823888911306
145.9547634730216,318.5624883684407,108.86554720668964,-0.8611541840518536,-0.0014459234183643993,42.93761716931311,-3.5229727550469003
147.95414379456983,320.0810518802116,110.16602982754435,-0.8640543436801764,-0.0014475649752866341,42.77325616993531,-3.5169889717372
149.95352411611807,321.6034024889816,111.46213931236436,-0.8669371903110001,-0.0014382629525959204,42.60854194051378,-3.5167791266733452
151.95290443766632,323.12949375714436,112.75386722382046,-0.8698250125118331,-0.0014504750963019817,42.443198375408954,-3.5123957237252474
153.95228475921456,324.65932401218896,114.04116353531015,-0.8727370300991539,-0.0014622373966465148,42.277415466786806,-3.5064501504611143
155.9516650807628,326.19291243594193,115.32398289052071,-0.8756719693728586,-0.0014737059923748369,42.111262195434854,-3.5061780860256913
157.95104540231105,327.7302693711386,116.60227351937453,-0.8786307904760232,-0.001486040424320731,41.944463719954435,-3.5021955648018985
159.9504257238593,329.2714169419538,117.87599032108419,-0.881614280059212,-0.001498390688242303,41.77718988833041,-3.496238853824101
161.94980604540754,330.81638639635923,119.14509499542177,-0.8846224923804672,-0.0015107763220161424,41.60952982957246,-3.4957541581548317
163.94918636695576,332.3651682316162,120.4095154859609,-0.8876557487674811,-0.001523430557034809,41.44121485300003,-3.492198267922194
165.948566688504,333.91779354889223,121.66921211251257,-0.8907143979650943,-0.0015362358834975103,41.27238572581979,-3.486232639582057
167.94794701005225,335.47429920399463,122.92414877402747,-0.8937988253215087,-0.0015491624630104802,41.10315332950763,-3.485527782560501
169.9473273316005,337.034666841102,124.17424415656683,-0.8969093262015202,-0.0015623142735127292,40.93325570134498,-3.4824220989895323
171.94670765314874,338.5989296677076,125.41945771247313,-0.9000462401838482,-0.0015756488320370745,40.762802281977656,-3.476448982731155
173.94608797469698,340.1671289074909,126.65975403928202,-0.9032100163626797,-0.0015891254264052055,40.591927307159544,-3.4755187055226533
175.94546829624522,341.73924327090594,127.89504746684145,-0.9064009753843404,-0.0016028336243057851,40.42037598904462,-3.472885811504349
177.94484861779347,343.3153040603766,129.12529311200575,-0.9096194805986116,-0.0016167490845495184,40.24822425890021,-3.466906022729432
179.94422893934168,344.89535554418734,130.3504548944791,-0.9128660233735089,-0.001630823763366389,40.07563135669504,-3.4657444174155936
181.94360926088993,346.479377691347,131.5704459252008,-0.9161409662444467,-0.0016451431211480091,39.90235013457636,-3.4636071351938926
183.94298958243817,348.0673979603668,132.78521529684787,-0.9194447004285006,-0.0016596965629997662,39.72842068805359,-3.457621156090354
185.94236990398642,349.6594615483666,133.9947243021547,-0.9227777590854601,-0.0016744282494475802,39.554029010573025,-3.4562207612096825
187.94175022553466,351.2555528433901,135.19888695166088,-0.9261405590164681,-0.0016894207626102025,39.3789361386957,-3.4546030478153202
189.9411305470829,352.8556953149807,136.3976460379715,-0.9295335241162512,-0.0017046770477106845,39.203143760549985,-3.448611057419394
191.94051086863115,354.4599321689119,137.59095773453194,-0.9329572279033453,-0.0017201327629774315,39.02686652218691,-3.4469619163752876
193.9398911901794,356.06825448554247,138.77873823239733,-0.9364121522844526,-0.0017358681421241339,38.849874322720005,-3.4458898470657418
195.93927151172764,357.68068322673736,139.96092492568508,-0.9398987620758735,-0.0017519002233890332,38.672127510524255,-3.4398917540101492
197.93865183327586,359.2972559400552,141.13746592890863,-0.9434176682877993,-0.0017681557574146228,38.49387149180762,-3.437980403761692
